x,y,p,phi_on_grid
0.272222,0.222222,1.76156,1.76095
0.272222,0.227778,1.75683,1.75621
0.272222,0.233333,1.75198,1.75136
0.272222,0.238889,1.74704,1.7464
0.272222,0.244444,1.742,1.74135
0.272222,0.25,1.73686,1.73619
0.272222,0.255556,1.73162,1.73093
0.272222,0.261111,1.72628,1.72557
0.272222,0.266667,1.72084,1.72012
0.272222,0.272222,1.7153,1.71456
0.272222,0.277778,1.70966,1.70891
0.272222,0.283333,1.70392,1.70317
0.272222,0.288889,1.69807,1.69733
0.272222,0.294444,1.69213,1.6914
0.272222,0.3,1.68609,1.68538
0.272222,0.305556,1.67995,1.67927
0.272222,0.311111,1.67373,1.67307
0.272222,0.316667,1.66741,1.66678
0.272222,0.322222,1.66101,1.66041
0.272222,0.327778,1.65451,1.65395
0.272222,0.333333,1.64793,1.64741
0.272222,0.338889,1.64127,1.64078
0.272222,0.344444,1.63453,1.63407
0.272222,0.35,1.62771,1.62729
0.272222,0.355556,1.62081,1.62042
0.272222,0.361111,1.61383,1.61348
0.272222,0.366667,1.60677,1.60647
0.272222,0.372222,1.59965,1.59938
0.272222,0.377778,1.59245,1.59222
0.272222,0.383333,1.58518,1.58499
0.272222,0.388889,1.57784,1.57768
0.272222,0.394444,1.57043,1.57032
0.272222,0.4,1.56296,1.56288
0.272222,0.405556,1.55541,1.55538
0.272222,0.411111,1.54782,1.54782
0.272222,0.416667,1.54015,1.5402
0.272222,0.422222,1.53243,1.53252
0.272222,0.427778,1.52465,1.52478
0.272222,0.433333,1.51681,1.51699
0.272222,0.438889,1.50893,1.50914
0.272222,0.444444,1.50098,1.50124
0.272222,0.45,1.493,1.49329
0.272222,0.455556,1.48496,1.48529
0.272222,0.461111,1.47687,1.47724
0.272222,0.466667,1.46875,1.46915
0.272222,0.472222,1.46058,1.46102
0.272222,0.477778,1.45238,1.45285
0.272222,0.483333,1.44413,1.44463
0.272222,0.488889,1.43585,1.43638
0.272222,0.494444,1.42753,1.4281
0.277778,0,1.85163,1.85163
0.277778,0.00555556,1.85158,1.85157
0.277778,0.0111111,1.8514,1.85139
0.277778,0.0166667,1.8511,1.85108
0.277778,0.0222222,1.85067,1.85065
0.277778,0.0277778,1.85013,1.85009
0.277778,0.0333333,1.84946,1.84941
0.277778,0.0388889,1.84866,1.84861
0.277778,0.0444444,1.84774,1.84769
0.277778,0.05,1.84671,1.84664
0.277778,0.0555556,1.84555,1.84547
0.277778,0.0611111,1.84427,1.84418
0.277778,0.0666667,1.84286,1.84276
0.277778,0.0722222,1.84134,1.84123
0.277778,0.0777778,1.83969,1.83957
0.277778,0.0833333,1.83793,1.83779
0.277778,0.0888889,1.83605,1.83589
0.277778,0.0944444,1.83404,1.83387
0.277778,0.1,1.83191,1.83173
0.277778,0.105556,1.82966,1.82947
0.277778,0.111111,1.8273,1.82709
0.277778,0.116667,1.82482,1.8246
0.277778,0.122222,1.82222,1.82198
0.277778,0.127778,1.81949,1.81925
0.277778,0.133333,1.81665,1.81639
0.277778,0.138889,1.8137,1.81342
0.277778,0.144444,1.81063,1.81034
0.277778,0.15,1.80745,1.80714
0.277778,0.155556,1.80415,1.80382
0.277778,0.161111,1.80073,1.80039
0.277778,0.166667,1.7972,1.79685
0.277778,0.172222,1.79354,1.79319
0.277778,0.177778,1.78979,1.78942
0.277778,0.183333,1.78592,1.78554
0.277778,0.188889,1.78197,1.78155
0.277778,0.194444,1.7779,1.77744
0.277778,0.2,1.77373,1.77323
0.277778,0.205556,1.76945,1.76891
0.277778,0.211111,1.76505,1.76448
0.277778,0.216667,1.76054,1.75995
0.277778,0.222222,1.75592,1.75531
0.277778,0.227778,1.75118,1.75056
0.277778,0.233333,1.74634,1.74571
0.277778,0.238889,1.7414,1.74075
0.277778,0.244444,1.73635,1.7357
0.277778,0.25,1.73121,1.73054
0.277778,0.255556,1.72597,1.72528
0.277778,0.261111,1.72064,1.71992
0.277778,0.266667,1.7152,1.71447
0.277778,0.272222,1.70966,1.70891
0.277778,0.277778,1.70402,1.70327
0.277778,0.283333,1.69828,1.69752
0.277778,0.288889,1.69244,1.69168
0.277778,0.294444,1.68649,1.68575
0.277778,0.3,1.68046,1.67973
0.277778,0.305556,1.67432,1.67362
0.277778,0.311111,1.6681,1.66742
0.277778,0.316667,1.66178,1.66113
0.277778,0.322222,1.65538,1.65476
0.277778,0.327778,1.64888,1.6483
0.277778,0.333333,1.64231,1.64176
0.277778,0.338889,1.63564,1.63513
0.277778,0.344444,1.6289,1.62842
0.277778,0.35,1.62208,1.62164
0.277778,0.355556,1.61517,1.61478
0.277778,0.361111,1.60819,1.60783
0.277778,0.366667,1.60114,1.60082
0.277778,0.372222,1.59401,1.59373
0.277778,0.377778,1.58681,1.58657
0.277778,0.383333,1.57954,1.57934
0.277778,0.388889,1.5722,1.57204
0.277778,0.394444,1.56479,1.56467
0.277778,0.4,1.55732,1.55723
0.277778,0.405556,1.54978,1.54973
0.277778,0.411111,1.54218,1.54217
0.277778,0.416667,1.53452,1.53455
0.277778,0.422222,1.5268,1.52687
0.277778,0.427778,1.51902,1.51913
0.277778,0.433333,1.51118,1.51134
0.277778,0.438889,1.50329,1.50349
0.277778,0.444444,1.49535,1.49559
0.277778,0.45,1.48736,1.48764
0.277778,0.455556,1.47932,1.47964
0.277778,0.461111,1.47124,1.47159
0.277778,0.466667,1.46312,1.4635
0.277778,0.472222,1.45495,1.45537
0.277778,0.477778,1.44674,1.4472
0.277778,0.483333,1.43849,1.43898
0.277778,0.488889,1.43021,1.43073
0.277778,0.494444,1.4219,1.42245
0.283333,0,1.84589,1.84589
0.283333,0.00555556,1.84583,1.84583
0.283333,0.0111111,1.84566,1.84564
0.283333,0.0166667,1.84536,1.84533
0.283333,0.0222222,1.84493,1.8449
0.283333,0.0277778,1.84438,1.84435
0.283333,0.0333333,1.84371,1.84367
0.283333,0.0388889,1.84292,1.84287
0.283333,0.0444444,1.842,1.84194
0.283333,0.05,1.84096,1.8409
0.283333,0.0555556,1.8398,1.83973
0.283333,0.0611111,1.83852,1.83843
0.283333,0.0666667,1.83711,1.83702
0.283333,0.0722222,1.83559,1.83548
0.283333,0.0777778,1.83394,1.83383
0.283333,0.0833333,1.83218,1.83205
0.283333,0.0888889,1.83029,1.83015
0.283333,0.0944444,1.82829,1.82813
0.283333,0.1,1.82615,1.82599
0.283333,0.105556,1.82391,1.82373
0.283333,0.111111,1.82155,1.82135
0.283333,0.116667,1.81907,1.81885
0.283333,0.122222,1.81646,1.81624
0.283333,0.127778,1.81373,1.8135
0.283333,0.133333,1.81089,1.81065
0.283333,0.138889,1.80794,1.80768
0.283333,0.144444,1.80488,1.8046
0.283333,0.15,1.8017,1.8014
0.283333,0.155556,1.7984,1.79808
0.283333,0.161111,1.79497,1.79465
0.283333,0.166667,1.79144,1.79111
0.283333,0.172222,1.78779,1.78745
0.283333,0.177778,1.78403,1.78368
0.283333,0.183333,1.78017,1.7798
0.283333,0.188889,1.77622,1.7758
0.283333,0.194444,1.77215,1.7717
0.283333,0.2,1.76798,1.76749
0.283333,0.205556,1.7637,1.76317
0.283333,0.211111,1.75931,1.75874
0.283333,0.216667,1.7548,1.7542
0.283333,0.222222,1.75017,1.74956
0.283333,0.227778,1.74544,1.74482
0.283333,0.233333,1.74059,1.73996
0.283333,0.238889,1.73565,1.73501
0.283333,0.244444,1.7306,1.72995
0.283333,0.25,1.72547,1.7248
0.283333,0.255556,1.72022,1.71954
0.283333,0.261111,1.71489,1.71418
0.283333,0.266667,1.70945,1.70872
0.283333,0.272222,1.70392,1.70317
0.283333,0.277778,1.69828,1.69752
0.283333,0.283333,1.69254,1.69178
0.283333,0.288889,1.6867,1.68594
0.283333,0.294444,1.68076,1.68001
0.283333,0.3,1.67473,1.67399
0.283333,0.305556,1.6686,1.66788
0.283333,0.311111,1.66238,1.66168
0.283333,0.316667,1.65606,1.65539
0.283333,0.322222,1.64966,1.64901
0.283333,0.327778,1.64316,1.64256
0.283333,0.333333,1.63659,1.63601
0.283333,0.338889,1.62992,1.62939
0.283333,0.344444,1.62318,1.62268
0.283333,0.35,1.61635,1.6159
0.283333,0.355556,1.60945,1.60903
0.283333,0.361111,1.60247,1.60209
0.283333,0.366667,1.59541,1.59508
0.283333,0.372222,1.58828,1.58799
0.283333,0.377778,1.58108,1.58082
0.283333,0.383333,1.57381,1.57359
0.283333,0.388889,1.56647,1.56629
0.283333,0.394444,1.55906,1.55892
0.283333,0.4,1.55159,1.55149
0.283333,0.405556,1.54405,1.54399
0.283333,0.411111,1.53645,1.53643
0.283333,0.416667,1.52879,1.52881
0.283333,0.422222,1.52107,1.52113
0.283333,0.427778,1.51329,1.51339
0.283333,0.433333,1.50545,1.50559
0.283333,0.438889,1.49757,1.49775
0.283333,0.444444,1.48963,1.48985
0.283333,0.45,1.48164,1.4819
0.283333,0.455556,1.4736,1.4739
0.283333,0.461111,1.46551,1.46585
0.283333,0.466667,1.45739,1.45776
0.283333,0.472222,1.44922,1.44963
0.283333,0.477778,1.44101,1.44145
0.283333,0.483333,1.43277,1.43324
0.283333,0.488889,1.42449,1.42499
0.283333,0.494444,1.41618,1.41671
0.288889,0,1.84005,1.84005
0.288889,0.00555556,1.84,1.83999
0.288889,0.0111111,1.83982,1.8398
0.288889,0.0166667,1.83952,1.8395
0.288889,0.0222222,1.83909,1.83906
0.288889,0.0277778,1.83854,1.83851
0.288889,0.0333333,1.83787,1.83783
0.288889,0.0388889,1.83707,1.83703
0.288889,0.0444444,1.83615,1.8361
0.288889,0.05,1.83512,1.83506
0.288889,0.0555556,1.83396,1.83389
0.288889,0.0611111,1.83267,1.8326
0.288889,0.0666667,1.83127,1.83118
0.288889,0.0722222,1.82974,1.82965
0.288889,0.0777778,1.82809,1.82799
0.288889,0.0833333,1.82633,1.82621
0.288889,0.0888889,1.82444,1.82431
0.288889,0.0944444,1.82243,1.82229
0.288889,0.1,1.8203,1.82015
0.288889,0.105556,1.81805,1.81789
0.288889,0.111111,1.81569,1.81551
0.288889,0.116667,1.81321,1.81301
0.288889,0.122222,1.81061,1.8104
0.288889,0.127778,1.80788,1.80766
0.288889,0.133333,1.80504,1.80481
0.288889,0.138889,1.80209,1.80184
0.288889,0.144444,1.79902,1.79876
0.288889,0.15,1.79585,1.79556
0.288889,0.155556,1.79254,1.79224
0.288889,0.161111,1.78912,1.78881
0.288889,0.166667,1.78558,1.78527
0.288889,0.172222,1.78193,1.78161
0.288889,0.177778,1.77818,1.77784
0.288889,0.183333,1.77432,1.77396
0.288889,0.188889,1.77037,1.76997
0.288889,0.194444,1.7663,1.76586
0.288889,0.2,1.76214,1.76165
0.288889,0.205556,1.75785,1.75733
0.288889,0.211111,1.75346,1.7529
0.288889,0.216667,1.74895,1.74837
0.288889,0.222222,1.74433,1.74372
0.288889,0.227778,1.73959,1.73898
0.288889,0.233333,1.73475,1.73413
0.288889,0.238889,1.7298,1.72917
0.288889,0.244444,1.72476,1.72412
0.288889,0.25,1.71962,1.71896
0.288889,0.255556,1.71438,1.7137
0.288889,0.261111,1.70904,1.70834
0.288889,0.266667,1.7036,1.70289
0.288889,0.272222,1.69807,1.69733
0.288889,0.277778,1.69244,1.69168
0.288889,0.283333,1.6867,1.68594
0.288889,0.288889,1.68087,1.6801
0.288889,0.294444,1.67493,1.67417
0.288889,0.3,1.6689,1.66815
0.288889,0.305556,1.66277,1.66204
0.288889,0.311111,1.65655,1.65584
0.288889,0.316667,1.65023,1.64955
0.288889,0.322222,1.64383,1.64318
0.288889,0.327778,1.63734,1.63672
0.288889,0.333333,1.63077,1.63017
0.288889,0.338889,1.6241,1.62355
0.288889,0.344444,1.61736,1.61684
0.288889,0.35,1.61054,1.61006
0.288889,0.355556,1.60363,1.60319
0.288889,0.361111,1.59665,1.59625
0.288889,0.366667,1.58959,1.58924
0.288889,0.372222,1.58246,1.58215
0.288889,0.377778,1.57526,1.57499
0.288889,0.383333,1.56799,1.56776
0.288889,0.388889,1.56064,1.56045
0.288889,0.394444,1.55323,1.55309
0.288889,0.4,1.54576,1.54565
0.288889,0.405556,1.53822,1.53815
0.288889,0.411111,1.53063,1.53059
0.288889,0.416667,1.52296,1.52297
0.288889,0.422222,1.51524,1.51529
0.288889,0.427778,1.50747,1.50755
0.288889,0.433333,1.49963,1.49976
0.288889,0.438889,1.49175,1.49191
0.288889,0.444444,1.48381,1.48401
0.288889,0.45,1.47582,1.47606
0.288889,0.455556,1.46778,1.46806
0.288889,0.461111,1.4597,1.46001
0.288889,0.466667,1.45157,1.45192
0.288889,0.472222,1.4434,1.44379
0.288889,0.477778,1.4352,1.43562
0.288889,0.483333,1.42695,1.4274
0.288889,0.488889,1.41867,1.41915
0.288889,0.494444,1.41036,1.41087
0.294444,0,1.83412,1.83412
0.294444,0.00555556,1.83406,1.83406
0.294444,0.0111111,1.83389,1.83387
0.294444,0.0166667,1.83358,1.83357
0.294444,0.0222222,1.83316,1.83313
0.294444,0.0277778,1.83261,1.83258
0.294444,0.0333333,1.83193,1.8319
0.294444,0.0388889,1.83114,1.8311
0.294444,0.0444444,1.83022,1.83017
0.294444,0.05,1.82918,1.82913
0.294444,0.0555556,1.82802,1.82796
0.294444,0.0611111,1.82673,1.82667
0.294444,0.0666667,1.82532,1.82525
0.294444,0.0722222,1.8238,1.82372
0.294444,0.0777778,1.82215,1.82206
0.294444,0.0833333,1.82038,1.82028
0.294444,0.0888889,1.8185,1.81838
0.294444,0.0944444,1.81649,1.81636
0.294444,0.1,1.81435,1.81422
0.294444,0.105556,1.81211,1.81196
0.294444,0.111111,1.80975,1.80958
0.294444,0.116667,1.80727,1.80708
0.294444,0.122222,1.80466,1.80447
0.294444,0.127778,1.80193,1.80173
0.294444,0.133333,1.79909,1.79888
0.294444,0.138889,1.79614,1.79591
0.294444,0.144444,1.79308,1.79283
0.294444,0.15,1.7899,1.78963
0.294444,0.155556,1.78659,1.78631
0.294444,0.161111,1.78317,1.78288
0.294444,0.166667,1.77963,1.77934
0.294444,0.172222,1.77598,1.77568
0.294444,0.177778,1.77223,1.77191
0.294444,0.183333,1.76838,1.76803
0.294444,0.188889,1.76443,1.76404
0.294444,0.194444,1.76037,1.75993
0.294444,0.2,1.7562,1.75572
0.294444,0.205556,1.75191,1.7514
0.294444,0.211111,1.74752,1.74697
0.294444,0.216667,1.74301,1.74244
0.294444,0.222222,1.73839,1.73779
0.294444,0.227778,1.73365,1.73305
0.294444,0.233333,1.72881,1.7282
0.294444,0.238889,1.72386,1.72324
0.294444,0.244444,1.71882,1.71819
0.294444,0.25,1.71367,1.71303
0.294444,0.255556,1.70843,1.70777
0.294444,0.261111,1.7031,1.70241
0.294444,0.266667,1.69766,1.69696
0.294444,0.272222,1.69213,1.6914
0.294444,0.277778,1.68649,1.68575
0.294444,0.283333,1.68076,1.68001
0.294444,0.288889,1.67493,1.67417
0.294444,0.294444,1.669,1.66824
0.294444,0.3,1.66297,1.66222
0.294444,0.305556,1.65685,1.65611
0.294444,0.311111,1.65063,1.64991
0.294444,0.316667,1.64432,1.64362
0.294444,0.322222,1.63792,1.63725
0.294444,0.327778,1.63143,1.63079
0.294444,0.333333,1.62485,1.62424
0.294444,0.338889,1.61819,1.61762
0.294444,0.344444,1.61145,1.61091
0.294444,0.35,1.60463,1.60413
0.294444,0.355556,1.59772,1.59726
0.294444,0.361111,1.59074,1.59032
0.294444,0.366667,1.58368,1.58331
0.294444,0.372222,1.57655,1.57622
0.294444,0.377778,1.56935,1.56906
0.294444,0.383333,1.56208,1.56183
0.294444,0.388889,1.55473,1.55452
0.294444,0.394444,1.54732,1.54716
0.294444,0.4,1.53985,1.53972
0.294444,0.405556,1.53231,1.53222
0.294444,0.411111,1.52471,1.52466
0.294444,0.416667,1.51705,1.51704
0.294444,0.422222,1.50933,1.50936
0.294444,0.427778,1.50155,1.50162
0.294444,0.433333,1.49372,1.49383
0.294444,0.438889,1.48584,1.48598
0.294444,0.444444,1.4779,1.47808
0.294444,0.45,1.46991,1.47013
0.294444,0.455556,1.46188,1.46213
0.294444,0.461111,1.45379,1.45408
0.294444,0.466667,1.44567,1.44599
0.294444,0.472222,1.4375,1.43786
0.294444,0.477778,1.42929,1.42969
0.294444,0.483333,1.42104,1.42147
0.294444,0.488889,1.41276,1.41322
0.294444,0.494444,1.40445,1.40494
0.3,0,1.8281,1.8281
0.3,0.00555556,1.82804,1.82804
0.3,0.0111111,1.82786,1.82785
0.3,0.0166667,1.82756,1.82754
0.3,0.0222222,1.82713,1.82711
0.3,0.0277778,1.82659,1.82656
0.3,0.0333333,1.82591,1.82588
0.3,0.0388889,1.82511,1.82508
0.3,0.0444444,1.82419,1.82415
0.3,0.05,1.82315,1.82311
0.3,0.0555556,1.82199,1.82194
0.3,0.0611111,1.8207,1.82064
0.3,0.0666667,1.8193,1.81923
0.3,0.0722222,1.81777,1.8177
0.3,0.0777778,1.81612,1.81604
0.3,0.0833333,1.81435,1.81426
0.3,0.0888889,1.81246,1.81236
0.3,0.0944444,1.81045,1.81034
0.3,0.1,1.80832,1.8082
0.3,0.105556,1.80607,1.80594
0.3,0.111111,1.80371,1.80356
0.3,0.116667,1.80123,1.80106
0.3,0.122222,1.79862,1.79845
0.3,0.127778,1.79589,1.79571
0.3,0.133333,1.79305,1.79286
0.3,0.138889,1.7901,1.78989
0.3,0.144444,1.78704,1.78681
0.3,0.15,1.78386,1.78361
0.3,0.155556,1.78055,1.78029
0.3,0.161111,1.77713,1.77686
0.3,0.166667,1.77359,1.77332
0.3,0.172222,1.76994,1.76966
0.3,0.177778,1.7662,1.76589
0.3,0.183333,1.76235,1.76201
0.3,0.188889,1.7584,1.75801
0.3,0.194444,1.75433,1.75391
0.3,0.2,1.75016,1.7497
0.3,0.205556,1.74588,1.74538
0.3,0.211111,1.74148,1.74095
0.3,0.216667,1.73697,1.73641
0.3,0.222222,1.73235,1.73177
0.3,0.227778,1.72761,1.72703
0.3,0.233333,1.72277,1.72218
0.3,0.238889,1.71782,1.71722
0.3,0.244444,1.71278,1.71216
0.3,0.25,1.70763,1.70701
0.3,0.255556,1.70239,1.70175
0.3,0.261111,1.69706,1.69639
0.3,0.266667,1.69162,1.69093
0.3,0.272222,1.68609,1.68538
0.3,0.277778,1.68046,1.67973
0.3,0.283333,1.67473,1.67399
0.3,0.288889,1.6689,1.66815
0.3,0.294444,1.66297,1.66222
0.3,0.3,1.65695,1.6562
0.3,0.305556,1.65082,1.65009
0.3,0.311111,1.64461,1.64389
0.3,0.316667,1.6383,1.6376
0.3,0.322222,1.63191,1.63123
0.3,0.327778,1.62542,1.62477
0.3,0.333333,1.61885,1.61822
0.3,0.338889,1.61219,1.6116
0.3,0.344444,1.60545,1.60489
0.3,0.35,1.59862,1.59811
0.3,0.355556,1.59172,1.59124
0.3,0.361111,1.58474,1.5843
0.3,0.366667,1.57768,1.57729
0.3,0.372222,1.57056,1.5702
0.3,0.377778,1.56335,1.56304
0.3,0.383333,1.55608,1.5558
0.3,0.388889,1.54873,1.5485
0.3,0.394444,1.54132,1.54113
0.3,0.4,1.53385,1.5337
0.3,0.405556,1.5263,1.5262
0.3,0.411111,1.51871,1.51864
0.3,0.416667,1.51104,1.51102
0.3,0.422222,1.50333,1.50334
0.3,0.427778,1.49555,1.4956
0.3,0.433333,1.48772,1.4878
0.3,0.438889,1.47983,1.47996
0.3,0.444444,1.4719,1.47206
0.3,0.45,1.46391,1.46411
0.3,0.455556,1.45587,1.45611
0.3,0.461111,1.44779,1.44806
0.3,0.466667,1.43967,1.43997
0.3,0.472222,1.4315,1.43184
0.3,0.477778,1.42329,1.42366
0.3,0.483333,1.41505,1.41545
0.3,0.488889,1.40677,1.4072
0.3,0.494444,1.39845,1.39892
0.305556,0,1.82199,1.82199
0.305556,0.00555556,1.82193,1.82193
0.305556,0.0111111,1.82175,1.82174
0.305556,0.0166667,1.82145,1.82143
0.305556,0.0222222,1.82102,1.821
0.305556,0.0277778,1.82047,1.82045
0.305556,0.0333333,1.81979,1.81977
0.305556,0.0388889,1.819,1.81897
0.305556,0.0444444,1.81807,1.81804
0.305556,0.05,1.81703,1.81699
0.305556,0.0555556,1.81587,1.81583
0.305556,0.0611111,1.81458,1.81453
0.305556,0.0666667,1.81317,1.81312
0.305556,0.0722222,1.81164,1.81158
0.305556,0.0777778,1.80999,1.80993
0.305556,0.0833333,1.80822,1.80815
0.305556,0.0888889,1.80634,1.80625
0.305556,0.0944444,1.80432,1.80423
0.305556,0.1,1.80219,1.80209
0.305556,0.105556,1.79994,1.79983
0.305556,0.111111,1.79758,1.79745
0.305556,0.116667,1.79509,1.79495
0.305556,0.122222,1.79249,1.79234
0.305556,0.127778,1.78976,1.7896
0.305556,0.133333,1.78692,1.78675
0.305556,0.138889,1.78397,1.78378
0.305556,0.144444,1.78091,1.7807
0.305556,0.15,1.77773,1.77749
0.305556,0.155556,1.77442,1.77418
0.305556,0.161111,1.771,1.77075
0.305556,0.166667,1.76745,1.7672
0.305556,0.172222,1.76381,1.76355
0.305556,0.177778,1.76006,1.75978
0.305556,0.183333,1.75622,1.7559
0.305556,0.188889,1.75227,1.7519
0.305556,0.194444,1.74821,1.7478
0.305556,0.2,1.74404,1.74359
0.305556,0.205556,1.73975,1.73927
0.305556,0.211111,1.73535,1.73484
0.305556,0.216667,1.73084,1.7303
0.305556,0.222222,1.72622,1.72566
0.305556,0.227778,1.72148,1.72091
0.305556,0.233333,1.71664,1.71606
0.305556,0.238889,1.71169,1.71111
0.305556,0.244444,1.70665,1.70605
0.305556,0.25,1.7015,1.70089
0.305556,0.255556,1.69626,1.69564
0.305556,0.261111,1.69092,1.69028
0.305556,0.266667,1.68548,1.68482
0.305556,0.272222,1.67995,1.67927
0.305556,0.277778,1.67432,1.67362
0.305556,0.283333,1.6686,1.66788
0.305556,0.288889,1.66277,1.66204
0.305556,0.294444,1.65685,1.65611
0.305556,0.3,1.65082,1.65009
0.305556,0.305556,1.6447,1.64398
0.305556,0.311111,1.6385,1.63778
0.305556,0.316667,1.63219,1.63149
0.305556,0.322222,1.6258,1.62511
0.305556,0.327778,1.61931,1.61865
0.305556,0.333333,1.61274,1.61211
0.305556,0.338889,1.60609,1.60549
0.305556,0.344444,1.59935,1.59878
0.305556,0.35,1.59253,1.59199
0.305556,0.355556,1.58563,1.58513
0.305556,0.361111,1.57865,1.57819
0.305556,0.366667,1.57159,1.57117
0.305556,0.372222,1.56446,1.56409
0.305556,0.377778,1.55726,1.55692
0.305556,0.383333,1.54999,1.54969
0.305556,0.388889,1.54264,1.54239
0.305556,0.394444,1.53523,1.53502
0.305556,0.4,1.52775,1.52759
0.305556,0.405556,1.52021,1.52009
0.305556,0.411111,1.51261,1.51253
0.305556,0.416667,1.50495,1.50491
0.305556,0.422222,1.49723,1.49723
0.305556,0.427778,1.48945,1.48949
0.305556,0.433333,1.48162,1.48169
0.305556,0.438889,1.47374,1.47385
0.305556,0.444444,1.4658,1.46595
0.305556,0.45,1.45782,1.45799
0.305556,0.455556,1.44978,1.45
0.305556,0.461111,1.44171,1.44195
0.305556,0.466667,1.43358,1.43386
0.305556,0.472222,1.42541,1.42573
0.305556,0.477778,1.41721,1.41755
0.305556,0.483333,1.40896,1.40934
0.305556,0.488889,1.40068,1.40109
0.305556,0.494444,1.39237,1.39281
0.311111,0,1.81579,1.81579
0.311111,0.00555556,1.81573,1.81573
0.311111,0.0111111,1.81555,1.81554
0.311111,0.0166667,1.81524,1.81523
0.311111,0.0222222,1.81482,1.8148
0.311111,0.0277778,1.81426,1.81425
0.311111,0.0333333,1.81359,1.81357
0.311111,0.0388889,1.81279,1.81277
0.311111,0.0444444,1.81187,1.81184
0.311111,0.05,1.81083,1.81079
0.311111,0.0555556,1.80966,1.80962
0.311111,0.0611111,1.80837,1.80833
0.311111,0.0666667,1.80696,1.80692
0.311111,0.0722222,1.80544,1.80538
0.311111,0.0777778,1.80378,1.80373
0.311111,0.0833333,1.80201,1.80195
0.311111,0.0888889,1.80012,1.80005
0.311111,0.0944444,1.79811,1.79803
0.311111,0.1,1.79598,1.79589
0.311111,0.105556,1.79373,1.79363
0.311111,0.111111,1.79136,1.79125
0.311111,0.116667,1.78888,1.78875
0.311111,0.122222,1.78627,1.78613
0.311111,0.127778,1.78355,1.7834
0.311111,0.133333,1.7807,1.78055
0.311111,0.138889,1.77775,1.77758
0.311111,0.144444,1.77469,1.7745
0.311111,0.15,1.77151,1.77129
0.311111,0.155556,1.7682,1.76798
0.311111,0.161111,1.76477,1.76455
0.311111,0.166667,1.76123,1.761
0.311111,0.172222,1.75759,1.75735
0.311111,0.177778,1.75385,1.75358
0.311111,0.183333,1.75,1.7497
0.311111,0.188889,1.74606,1.7457
0.311111,0.194444,1.74199,1.7416
0.311111,0.2,1.73782,1.73739
0.311111,0.205556,1.73353,1.73307
0.311111,0.211111,1.72913,1.72864
0.311111,0.216667,1.72462,1.7241
0.311111,0.222222,1.72,1.71946
0.311111,0.227778,1.71526,1.71471
0.311111,0.233333,1.71042,1.70986
0.311111,0.238889,1.70547,1.70491
0.311111,0.244444,1.70043,1.69985
0.311111,0.25,1.69528,1.69469
0.311111,0.255556,1.69003,1.68944
0.311111,0.261111,1.68469,1.68408
0.311111,0.266667,1.67926,1.67862
0.311111,0.272222,1.67373,1.67307
0.311111,0.277778,1.6681,1.66742
0.311111,0.283333,1.66238,1.66168
0.311111,0.288889,1.65655,1.65584
0.311111,0.294444,1.65063,1.64991
0.311111,0.3,1.64461,1.64389
0.311111,0.305556,1.6385,1.63778
0.311111,0.311111,1.63229,1.63158
0.311111,0.316667,1.62599,1.62529
0.311111,0.322222,1.6196,1.61891
0.311111,0.327778,1.61311,1.61245
0.311111,0.333333,1.60655,1.60591
0.311111,0.338889,1.59989,1.59929
0.311111,0.344444,1.59316,1.59258
0.311111,0.35,1.58634,1.58579
0.311111,0.355556,1.57944,1.57893
0.311111,0.361111,1.57247,1.57199
0.311111,0.366667,1.56541,1.56497
0.311111,0.372222,1.55829,1.55789
0.311111,0.377778,1.55108,1.55072
0.311111,0.383333,1.54381,1.54349
0.311111,0.388889,1.53646,1.53619
0.311111,0.394444,1.52905,1.52882
0.311111,0.4,1.52158,1.52139
0.311111,0.405556,1.51403,1.51389
0.311111,0.411111,1.50643,1.50633
0.311111,0.416667,1.49877,1.49871
0.311111,0.422222,1.49105,1.49103
0.311111,0.427778,1.48327,1.48329
0.311111,0.433333,1.47544,1.47549
0.311111,0.438889,1.46756,1.46764
0.311111,0.444444,1.45962,1.45974
0.311111,0.45,1.45164,1.45179
0.311111,0.455556,1.44361,1.4438
0.311111,0.461111,1.43553,1.43575
0.311111,0.466667,1.42741,1.42766
0.311111,0.472222,1.41924,1.41953
0.311111,0.477778,1.41104,1.41135
0.311111,0.483333,1.40279,1.40314
0.311111,0.488889,1.39451,1.39489
0.311111,0.494444,1.3862,1.38661
0.316667,0,1.8095,1.8095
0.316667,0.00555556,1.80944,1.80944
0.316667,0.0111111,1.80926,1.80925
0.316667,0.0166667,1.80896,1.80894
0.316667,0.0222222,1.80853,1.80851
0.316667,0.0277778,1.80797,1.80796
0.316667,0.0333333,1.8073,1.80728
0.316667,0.0388889,1.8065,1.80648
0.316667,0.0444444,1.80558,1.80555
0.316667,0.05,1.80453,1.80451
0.316667,0.0555556,1.80336,1.80334
0.316667,0.0611111,1.80207,1.80204
0.316667,0.0666667,1.80067,1.80063
0.316667,0.0722222,1.79914,1.7991
0.316667,0.0777778,1.79748,1.79744
0.316667,0.0833333,1.79571,1.79566
0.316667,0.0888889,1.79382,1.79376
0.316667,0.0944444,1.79181,1.79174
0.316667,0.1,1.78968,1.7896
0.316667,0.105556,1.78742,1.78734
0.316667,0.111111,1.78506,1.78496
0.316667,0.116667,1.78257,1.78246
