x,y,p,phi_on_grid
0.768,0.26,1.0376,1.03761
0.768,0.262,1.03569,1.03567
0.768,0.264,1.03376,1.03371
0.768,0.266,1.03182,1.03174
0.768,0.268,1.02986,1.02976
0.768,0.27,1.0279,1.02776
0.768,0.272,1.02592,1.02575
0.768,0.274,1.02393,1.02373
0.768,0.276,1.02193,1.0217
0.768,0.278,1.01991,1.01965
0.768,0.28,1.01788,1.01759
0.768,0.282,1.01584,1.01552
0.768,0.284,1.01379,1.01344
0.768,0.286,1.01172,1.01134
0.768,0.288,1.00964,1.00924
0.768,0.29,1.00756,1.00712
0.768,0.292,1.00545,1.00499
0.768,0.294,1.00334,1.00284
0.768,0.296,1.00121,1.00069
0.768,0.298,0.999074,0.998523
0.768,0.3,0.996924,0.996344
0.768,0.302,0.994761,0.994155
0.768,0.304,0.992586,0.991953
0.768,0.306,0.9904,0.98974
0.768,0.308,0.988204,0.987516
0.768,0.31,0.985992,0.98528
0.768,0.312,0.983771,0.983032
0.768,0.314,0.981538,0.980774
0.768,0.316,0.979291,0.978504
0.768,0.318,0.977035,0.976222
0.768,0.32,0.974766,0.97393
0.768,0.322,0.972485,0.971627
0.768,0.324,0.970193,0.969312
0.768,0.326,0.967891,0.966987
0.768,0.328,0.965574,0.964651
0.768,0.33,0.963249,0.962304
0.768,0.332,0.960911,0.959946
0.768,0.334,0.958559,0.957577
0.768,0.336,0.9562,0.955198
0.768,0.338,0.953826,0.952808
0.768,0.34,0.951442,0.950408
0.768,0.342,0.949048,0.947997
0.768,0.344,0.946641,0.945576
0.768,0.346,0.944223,0.943144
0.768,0.348,0.941795,0.940703
0.768,0.35,0.939354,0.938251
0.768,0.352,0.936903,0.935789
0.768,0.354,0.934442,0.933316
0.768,0.356,0.931966,0.930834
0.768,0.358,0.929482,0.928342
0.768,0.36,0.926987,0.925841
0.768,0.362,0.924479,0.923329
0.768,0.364,0.921964,0.920808
0.768,0.366,0.919436,0.918277
0.768,0.368,0.916898,0.915736
0.768,0.37,0.914349,0.913186
0.768,0.372,0.911789,0.910626
0.768,0.374,0.909219,0.908058
0.768,0.376,0.90664,0.90548
0.768,0.378,0.904049,0.902892
0.768,0.38,0.901449,0.900296
0.768,0.382,0.898841,0.89769
0.768,0.384,0.896221,0.895076
0.768,0.386,0.893595,0.892452
0.768,0.388,0.890957,0.88982
0.768,0.39,0.88831,0.887179
0.768,0.392,0.885657,0.884529
0.768,0.394,0.882991,0.881871
0.768,0.396,0.880319,0.879204
0.768,0.398,0.877639,0.876528
0.768,0.4,0.874949,0.873844
0.768,0.402,0.872253,0.871152
0.768,0.404,0.869549,0.868452
0.768,0.406,0.866837,0.865743
0.768,0.408,0.864118,0.863027
0.768,0.41,0.861391,0.860302
0.768,0.412,0.858656,0.857569
0.768,0.414,0.855914,0.854829
0.768,0.416,0.853162,0.852081
0.768,0.418,0.850402,0.849325
0.768,0.42,0.847636,0.846561
0.768,0.422,0.844859,0.84379
0.768,0.424,0.842078,0.841012
0.768,0.426,0.839286,0.838226
0.768,0.428,0.836487,0.835433
0.768,0.43,0.833682,0.832632
0.768,0.432,0.830865,0.829825
0.768,0.434,0.828043,0.82701
0.768,0.436,0.825211,0.824189
0.768,0.438,0.822371,0.82136
0.768,0.44,0.819525,0.818525
0.768,0.442,0.816668,0.815683
0.768,0.444,0.813807,0.812835
0.768,0.446,0.810938,0.80998
0.768,0.448,0.808061,0.807118
0.768,0.45,0.805181,0.804251
0.768,0.452,0.802292,0.801376
0.768,0.454,0.799399,0.798496
0.768,0.456,0.796501,0.79561
0.768,0.458,0.793595,0.792717
0.768,0.46,0.790684,0.789819
0.768,0.462,0.787767,0.786915
0.768,0.464,0.784843,0.784005
0.768,0.466,0.781913,0.781089
0.768,0.468,0.778977,0.778168
0.768,0.47,0.776034,0.775241
0.768,0.472,0.773086,0.772309
0.768,0.474,0.77013,0.769372
0.768,0.476,0.767169,0.766429
0.768,0.478,0.764203,0.763481
0.768,0.48,0.76123,0.760529
0.768,0.482,0.758253,0.757571
0.768,0.484,0.755269,0.754608
0.768,0.486,0.752282,0.751641
0.768,0.488,0.74929,0.748669
0.768,0.49,0.746292,0.745692
0.768,0.492,0.743291,0.742711
0.768,0.494,0.740286,0.739726
0.768,0.496,0.737275,0.736736
0.768,0.498,0.734262,0.733742
0.77,0,1.16573,1.16573
0.77,0.002,1.1657,1.16572
0.77,0.004,1.16565,1.1657
0.77,0.006,1.16559,1.16566
0.77,0.008,1.16552,1.1656
0.77,0.01,1.16542,1.16553
0.77,0.012,1.16531,1.16544
0.77,0.014,1.16518,1.16534
0.77,0.016,1.16504,1.16522
0.77,0.018,1.16489,1.16508
0.77,0.02,1.16471,1.16493
0.77,0.022,1.16452,1.16476
0.77,0.024,1.16432,1.16458
0.77,0.026,1.1641,1.16438
0.77,0.028,1.16386,1.16416
0.77,0.03,1.16361,1.16393
0.77,0.032,1.16334,1.16368
0.77,0.034,1.16306,1.16342
0.77,0.036,1.16276,1.16314
0.77,0.038,1.16244,1.16284
0.77,0.04,1.16211,1.16253
0.77,0.042,1.16176,1.16221
0.77,0.044,1.1614,1.16186
0.77,0.046,1.16102,1.1615
0.77,0.048,1.16063,1.16113
0.77,0.05,1.16022,1.16074
0.77,0.052,1.1598,1.16033
0.77,0.054,1.15935,1.15991
0.77,0.056,1.1589,1.15947
0.77,0.058,1.15843,1.15901
0.77,0.06,1.15794,1.15854
0.77,0.062,1.15744,1.15806
0.77,0.064,1.15692,1.15756
0.77,0.066,1.15639,1.15704
0.77,0.068,1.15584,1.1565
0.77,0.07,1.15528,1.15595
0.77,0.072,1.1547,1.15539
0.77,0.074,1.15411,1.15481
0.77,0.076,1.15349,1.15421
0.77,0.078,1.15287,1.1536
0.77,0.08,1.15223,1.15297
0.77,0.082,1.15157,1.15233
0.77,0.084,1.1509,1.15167
0.77,0.086,1.15021,1.15099
0.77,0.088,1.14951,1.1503
0.77,0.09,1.14879,1.1496
0.77,0.092,1.14806,1.14887
0.77,0.094,1.14731,1.14814
0.77,0.096,1.14655,1.14738
0.77,0.098,1.14578,1.14661
0.77,0.1,1.14498,1.14583
0.77,0.102,1.14417,1.14503
0.77,0.104,1.14335,1.14422
0.77,0.106,1.14251,1.14338
0.77,0.108,1.14166,1.14254
0.77,0.11,1.14079,1.14168
0.77,0.112,1.13991,1.1408
0.77,0.114,1.13901,1.13991
0.77,0.116,1.1381,1.139
0.77,0.118,1.13717,1.13808
0.77,0.12,1.13622,1.13714
0.77,0.122,1.13526,1.13618
0.77,0.124,1.13429,1.13521
0.77,0.126,1.1333,1.13423
0.77,0.128,1.1323,1.13323
0.77,0.13,1.13129,1.13222
0.77,0.132,1.13026,1.13119
0.77,0.134,1.12921,1.13014
0.77,0.136,1.12815,1.12908
0.77,0.138,1.12707,1.12801
0.77,0.14,1.12597,1.12691
0.77,0.142,1.12486,1.12581
0.77,0.144,1.12373,1.12469
0.77,0.146,1.12259,1.12355
0.77,0.148,1.12142,1.1224
0.77,0.15,1.12025,1.12124
0.77,0.152,1.11906,1.12006
0.77,0.154,1.11785,1.11886
0.77,0.156,1.11664,1.11765
0.77,0.158,1.11542,1.11643
0.77,0.16,1.11417,1.11519
0.77,0.162,1.11292,1.11393
0.77,0.164,1.11166,1.11266
0.77,0.166,1.11038,1.11138
0.77,0.168,1.10908,1.11008
0.77,0.17,1.10777,1.10877
0.77,0.172,1.10646,1.10744
0.77,0.174,1.10513,1.1061
0.77,0.176,1.10378,1.10474
0.77,0.178,1.10242,1.10337
0.77,0.18,1.10105,1.10198
0.77,0.182,1.09966,1.10058
0.77,0.184,1.09825,1.09916
0.77,0.186,1.09684,1.09774
0.77,0.188,1.09542,1.09629
0.77,0.19,1.09398,1.09483
0.77,0.192,1.09252,1.09336
0.77,0.194,1.09105,1.09187
0.77,0.196,1.08957,1.09037
0.77,0.198,1.08808,1.08886
0.77,0.2,1.08657,1.08733
0.77,0.202,1.08504,1.08579
0.77,0.204,1.08351,1.08423
0.77,0.206,1.08196,1.08266
0.77,0.208,1.0804,1.08107
0.77,0.21,1.07882,1.07948
0.77,0.212,1.07723,1.07786
0.77,0.214,1.07563,1.07624
0.77,0.216,1.07401,1.0746
0.77,0.218,1.07238,1.07294
0.77,0.22,1.07074,1.07127
0.77,0.222,1.06908,1.06959
0.77,0.224,1.06742,1.0679
0.77,0.226,1.06573,1.06619
0.77,0.228,1.06403,1.06446
0.77,0.23,1.06233,1.06273
0.77,0.232,1.06061,1.06098
0.77,0.234,1.05887,1.05922
0.77,0.236,1.05712,1.05744
0.77,0.238,1.05536,1.05565
0.77,0.24,1.05358,1.05385
0.77,0.242,1.0518,1.05203
0.77,0.244,1.05,1.0502
0.77,0.246,1.04818,1.04836
0.77,0.248,1.04636,1.04651
0.77,0.25,1.04452,1.04464
0.77,0.252,1.04266,1.04276
0.77,0.254,1.0408,1.04086
0.77,0.256,1.03892,1.03895
0.77,0.258,1.03703,1.03703
0.77,0.26,1.03513,1.0351
0.77,0.262,1.03321,1.03315
0.77,0.264,1.03128,1.0312
0.77,0.266,1.02934,1.02922
0.77,0.268,1.02739,1.02724
0.77,0.27,1.02542,1.02524
0.77,0.272,1.02344,1.02324
0.77,0.274,1.02145,1.02121
0.77,0.276,1.01945,1.01918
0.77,0.278,1.01743,1.01714
0.77,0.28,1.0154,1.01508
0.77,0.282,1.01336,1.01301
0.77,0.284,1.01131,1.01092
0.77,0.286,1.00924,1.00883
0.77,0.288,1.00716,1.00672
0.77,0.29,1.00508,1.0046
0.77,0.292,1.00297,1.00247
0.77,0.294,1.00086,1.00033
0.77,0.296,0.998733,0.998175
0.77,0.298,0.996594,0.996009
0.77,0.3,0.994441,0.99383
0.77,0.302,0.99228,0.991641
0.77,0.304,0.990104,0.989439
0.77,0.306,0.987916,0.987226
0.77,0.308,0.98572,0.985002
0.77,0.31,0.983508,0.982766
0.77,0.312,0.981285,0.980518
0.77,0.314,0.979053,0.97826
0.77,0.316,0.976806,0.97599
0.77,0.318,0.974548,0.973708
0.77,0.32,0.97228,0.971416
0.77,0.322,0.969996,0.969113
0.77,0.324,0.967703,0.966798
0.77,0.326,0.9654,0.964473
0.77,0.328,0.963083,0.962137
0.77,0.33,0.960755,0.95979
0.77,0.332,0.958417,0.957432
0.77,0.334,0.956065,0.955063
0.77,0.336,0.953703,0.952684
0.77,0.338,0.95133,0.950294
0.77,0.34,0.948943,0.947894
0.77,0.342,0.946548,0.945483
0.77,0.344,0.94414,0.943062
0.77,0.346,0.94172,0.94063
0.77,0.348,0.939292,0.938189
0.77,0.35,0.936849,0.935737
0.77,0.352,0.934396,0.933275
0.77,0.354,0.931933,0.930803
0.77,0.356,0.929457,0.92832
0.77,0.358,0.92697,0.925828
0.77,0.36,0.924474,0.923327
0.77,0.362,0.921965,0.920815
0.77,0.364,0.919446,0.918294
0.77,0.366,0.916919,0.915763
0.77,0.368,0.914378,0.913222
0.77,0.37,0.91183,0.910672
0.77,0.372,0.90927,0.908113
0.77,0.374,0.906698,0.905544
0.77,0.376,0.904119,0.902966
0.77,0.378,0.901527,0.900378
0.77,0.38,0.898926,0.897782
0.77,0.382,0.896318,0.895176
0.77,0.384,0.893698,0.892562
0.77,0.386,0.89107,0.889938
0.77,0.388,0.888435,0.887306
0.77,0.39,0.885788,0.884665
0.77,0.392,0.883136,0.882015
0.77,0.394,0.880474,0.879357
0.77,0.396,0.877802,0.87669
0.77,0.398,0.875124,0.874014
0.77,0.4,0.872436,0.87133
0.77,0.402,0.869741,0.868638
0.77,0.404,0.86704,0.865938
0.77,0.406,0.864327,0.863229
0.77,0.408,0.86161,0.860513
0.77,0.41,0.858884,0.857788
0.77,0.412,0.856148,0.855055
0.77,0.414,0.853408,0.852315
0.77,0.416,0.850657,0.849567
0.77,0.418,0.847898,0.846811
0.77,0.42,0.845132,0.844047
0.77,0.422,0.842356,0.841276
0.77,0.424,0.839572,0.838498
0.77,0.426,0.83678,0.835712
0.77,0.428,0.833979,0.832919
0.77,0.43,0.831171,0.830118
0.77,0.432,0.828355,0.827311
0.77,0.434,0.82553,0.824496
0.77,0.436,0.822699,0.821675
0.77,0.438,0.819858,0.818847
0.77,0.44,0.817012,0.816011
0.77,0.442,0.814158,0.81317
0.77,0.444,0.811295,0.810321
0.77,0.446,0.808428,0.807466
0.77,0.448,0.805552,0.804605
0.77,0.45,0.802671,0.801737
0.77,0.452,0.799785,0.798863
0.77,0.454,0.79689,0.795982
0.77,0.456,0.793993,0.793096
0.77,0.458,0.791088,0.790203
0.77,0.46,0.788177,0.787305
0.77,0.462,0.785262,0.784401
0.77,0.464,0.782337,0.781491
0.77,0.466,0.779409,0.778575
0.77,0.468,0.776472,0.775654
0.77,0.47,0.773528,0.772727
0.77,0.472,0.77058,0.769795
0.77,0.474,0.767622,0.766858
0.77,0.476,0.764661,0.763915
0.77,0.478,0.761693,0.760967
0.77,0.48,0.758719,0.758015
0.77,0.482,0.755742,0.755057
0.77,0.484,0.752758,0.752094
0.77,0.486,0.749772,0.749127
0.77,0.488,0.746781,0.746155
0.77,0.49,0.743784,0.743178
0.77,0.492,0.740785,0.740197
0.77,0.494,0.737779,0.737212
0.77,0.496,0.73477,0.734222
0.77,0.498,0.731756,0.731228
0.772,0,1.16323,1.16323
0.772,0.002,1.1632,1.16322
0.772,0.004,1.16315,1.1632
0.772,0.006,1.16309,1.16316
0.772,0.008,1.16302,1.1631
0.772,0.01,1.16292,1.16303
0.772,0.012,1.16281,1.16294
0.772,0.014,1.16269,1.16284
0.772,0.016,1.16255,1.16272
0.772,0.018,1.16239,1.16258
0.772,0.02,1.16221,1.16243
0.772,0.022,1.16202,1.16226
0.772,0.024,1.16182,1.16208
0.772,0.026,1.1616,1.16188
0.772,0.028,1.16136,1.16166
0.772,0.03,1.16111,1.16143
0.772,0.032,1.16084,1.16118
0.772,0.034,1.16056,1.16092
0.772,0.036,1.16026,1.16064
0.772,0.038,1.15995,1.16034
0.772,0.04,1.15962,1.16003
0.772,0.042,1.15927,1.1597
0.772,0.044,1.15891,1.15936
0.772,0.046,1.15853,1.159
0.772,0.048,1.15814,1.15863
0.772,0.05,1.15773,1.15824
0.772,0.052,1.1573,1.15783
0.772,0.054,1.15686,1.15741
0.772,0.056,1.15641,1.15697
0.772,0.058,1.15594,1.15651
0.772,0.06,1.15545,1.15604
0.772,0.062,1.15495,1.15556
0.772,0.064,1.15443,1.15505
0.772,0.066,1.1539,1.15454
0.772,0.068,1.15335,1.154
0.772,0.07,1.15279,1.15345
0.772,0.072,1.15221,1.15289
0.772,0.074,1.15162,1.15231
0.772,0.076,1.15101,1.15171
0.772,0.078,1.15038,1.1511
0.772,0.08,1.14974,1.15047
0.772,0.082,1.14909,1.14983
0.772,0.084,1.14842,1.14917
0.772,0.086,1.14773,1.14849
0.772,0.088,1.14703,1.1478
0.772,0.09,1.14631,1.14709
0.772,0.092,1.14557,1.14637
0.772,0.094,1.14483,1.14564
0.772,0.096,1.14407,1.14488
0.772,0.098,1.14329,1.14411
0.772,0.1,1.1425,1.14333
0.772,0.102,1.14169,1.14253
0.772,0.104,1.14086,1.14171
0.772,0.106,1.14002,1.14088
0.772,0.108,1.13917,1.14004
0.772,0.11,1.1383,1.13918
0.772,0.112,1.13742,1.1383
0.772,0.114,1.13652,1.13741
0.772,0.116,1.13561,1.1365
0.772,0.118,1.13468,1.13557
0.772,0.12,1.13373,1.13464
0.772,0.122,1.13277,1.13368
0.772,0.124,1.1318,1.13271
0.772,0.126,1.13082,1.13173
0.772,0.128,1.12982,1.13073
0.772,0.13,1.1288,1.12971
0.772,0.132,1.12777,1.12868
0.772,0.134,1.12673,1.12764
0.772,0.136,1.12566,1.12658
0.772,0.138,1.12458,1.1255
0.772,0.14,1.12349,1.12441
0.772,0.142,1.12238,1.12331
0.772,0.144,1.12125,1.12219
0.772,0.146,1.1201,1.12105
0.772,0.148,1.11895,1.1199
0.772,0.15,1.11777,1.11874
0.772,0.152,1.11659,1.11755
0.772,0.154,1.11538,1.11636
0.772,0.156,1.11417,1.11515
0.772,0.158,1.11294,1.11392
0.772,0.16,1.1117,1.11268
0.772,0.162,1.11045,1.11143
0.772,0.164,1.10918,1.11016
0.772,0.166,1.10791,1.10888
0.772,0.168,1.10661,1.10758
0.772,0.17,1.1053,1.10626
0.772,0.172,1.10399,1.10494
0.772,0.174,1.10266,1.10359
0.772,0.176,1.10131,1.10224
0.772,0.178,1.09995,1.10086
0.772,0.18,1.09858,1.09948
0.772,0.182,1.09719,1.09808
0.772,0.184,1.09579,1.09666
0.772,0.186,1.09438,1.09523
0.772,0.188,1.09295,1.09379
0.772,0.19,1.09151,1.09233
0.772,0.192,1.09006,1.09086
0.772,0.194,1.08859,1.08937
0.772,0.196,1.0871,1.08787
0.772,0.198,1.08561,1.08636
0.772,0.2,1.0841,1.08483
0.772,0.202,1.08258,1.08329
0.772,0.204,1.08104,1.08173
0.772,0.206,1.0795,1.08016
0.772,0.208,1.07793,1.07857
0.772,0.21,1.07636,1.07697
0.772,0.212,1.07477,1.07536
0.772,0.214,1.07316,1.07373
0.772,0.216,1.07155,1.07209
0.772,0.218,1.06992,1.07044
0.772,0.22,1.06828,1.06877
0.772,0.222,1.06662,1.06709
0.772,0.224,1.06495,1.06539
0.772,0.226,1.06327,1.06369
0.772,0.228,1.06157,1.06196
0.772,0.23,1.05987,1.06023
0.772,0.232,1.05814,1.05848
0.772,0.234,1.05641,1.05672
0.772,0.236,1.05466,1.05494
0.772,0.238,1.0529,1.05315
0.772,0.24,1.05112,1.05135
0.772,0.242,1.04934,1.04953
0.772,0.244,1.04753,1.0477
0.772,0.246,1.04572,1.04586
0.772,0.248,1.0439,1.044
0.772,0.25,1.04205,1.04214
0.772,0.252,1.0402,1.04025
0.772,0.254,1.03834,1.03836
0.772,0.256,1.03646,1.03645
0.772,0.258,1.03457,1.03453
0.772,0.26,1.03267,1.0326
0.772,0.262,1.03075,1.03065
0.772,0.264,1.02882,1.02869
0.772,0.266,1.02688,1.02672
0.772,0.268,1.02493,1.02474
0.772,0.27,1.02296,1.02274
0.772,0.272,1.02098,1.02073
0.772,0.274,1.01899,1.01871
0.772,0.276,1.01698,1.01668
0.772,0.278,1.01497,1.01463
0.772,0.28,1.01294,1.01258
0.772,0.282,1.0109,1.0105
0.772,0.284,1.00884,1.00842
0.772,0.286,1.00678,1.00633
0.772,0.288,1.0047,1.00422
0.772,0.29,1.00261,1.0021
0.772,0.292,1.00051,0.999971
0.772,0.294,0.99839,0.997828
0.772,0.296,0.996266,0.995673
0.772,0.298,0.994127,0.993507
0.772,0.3,0.991974,0.991329
0.772,0.302,0.989812,0.989139
0.772,0.304,0.987637,0.986938
0.772,0.306,0.985448,0.984725
0.772,0.308,0.983248,0.9825
0.772,0.31,0.981039,0.980264
0.772,0.312,0.978812,0.978017
0.772,0.314,0.97658,0.975758
0.772,0.316,0.974333,0.973488
0.772,0.318,0.972073,0.971207
0.772,0.32,0.969804,0.968915
0.772,0.322,0.96752,0.966611
0.772,0.324,0.965226,0.964297
0.772,0.326,0.96292,0.961972
0.772,0.328,0.960604,0.959635
0.772,0.33,0.958274,0.957288
0.772,0.332,0.955936,0.95493
0.772,0.334,0.953583,0.952562
0.772,0.336,0.951219,0.950182
0.772,0.338,0.948846,0.947793
0.772,0.34,0.946456,0.945392
0.772,0.342,0.944059,0.942982
0.772,0.344,0.941649,0.94056
0.772,0.346,0.939228,0.938129
0.772,0.348,0.936796,0.935687
0.772,0.35,0.934354,0.933235
0.772,0.352,0.931899,0.930773
0.772,0.354,0.929434,0.928301
0.772,0.356,0.926959,0.925819
0.772,0.358,0.924469,0.923327
0.772,0.36,0.921973,0.920825
0.772,0.362,0.919463,0.918313
0.772,0.364,0.916942,0.915792
0.772,0.366,0.914414,0.913261
0.772,0.368,0.911871,0.910721
0.772,0.37,0.909322,0.908171
0.772,0.372,0.90676,0.905611
0.772,0.374,0.90419,0.903042
0.772,0.376,0.901609,0.900464
0.772,0.378,0.899019,0.897877
0.772,0.38,0.896418,0.89528
0.772,0.382,0.893809,0.892675
0.772,0.384,0.891192,0.89006
0.772,0.386,0.888563,0.887437
0.772,0.388,0.88593,0.884804
0.772,0.39,0.883285,0.882163
0.772,0.392,0.880633,0.879514
0.772,0.394,0.877974,0.876855
0.772,0.396,0.875302,0.874188
0.772,0.398,0.872627,0.871513
0.772,0.4,0.86994,0.868829
0.772,0.402,0.867246,0.866137
0.772,0.404,0.864545,0.863436
0.772,0.406,0.861835,0.860728
0.772,0.408,0.859118,0.858011
0.772,0.41,0.856392,0.855287
0.772,0.412,0.853659,0.852554
0.772,0.414,0.850917,0.849814
0.772,0.416,0.848168,0.847065
0.772,0.418,0.845409,0.844309
0.772,0.42,0.84264,0.841546
0.772,0.422,0.839865,0.838775
0.772,0.424,0.837079,0.835996
0.772,0.426,0.834287,0.83321
0.772,0.428,0.831484,0.830417
0.772,0.43,0.828674,0.827617
0.772,0.432,0.825859,0.824809
0.772,0.434,0.823032,0.821995
0.772,0.436,0.820202,0.819173
0.772,0.438,0.817361,0.816345
0.772,0.44,0.814514,0.81351
0.772,0.442,0.811662,0.810668
0.772,0.444,0.808799,0.80782
0.772,0.446,0.805934,0.804965
0.772,0.448,0.803059,0.802103
0.772,0.45,0.800179,0.799235
0.772,0.452,0.797294,0.796361
0.772,0.454,0.7944,0.793481
0.772,0.456,0.791504,0.790594
0.772,0.458,0.788598,0.787702
0.772,0.46,0.785687,0.784803
0.772,0.462,0.782771,0.781899
0.772,0.464,0.779845,0.778989
0.772,0.466,0.776917,0.776074
0.772,0.468,0.773978,0.773152
0.772,0.47,0.771035,0.770226
0.772,0.472,0.768085,0.767294
0.772,0.474,0.765128,0.764356
0.772,0.476,0.762167,0.761414
0.772,0.478,0.759198,0.758466
0.772,0.48,0.756226,0.755513
0.772,0.482,0.753248,0.752555
0.772,0.484,0.750265,0.749593
0.772,0.486,0.747279,0.746625
0.772,0.488,0.744287,0.743653
0.772,0.49,0.741293,0.740677
0.772,0.492,0.738293,0.737696
0.772,0.494,0.735288,0.73471
0.772,0.496,0.73228,0.731721
0.772,0.498,0.729265,0.728727
0.774,0,1.16074,1.16074
0.774,0.002,1.16071,1.16073
0.774,0.004,1.16066,1.16071
0.774,0.006,1.16061,1.16067
0.774,0.008,1.16053,1.16061
0.774,0.01,1.16043,1.16054
0.774,0.012,1.16032,1.16045
0.774,0.014,1.1602,1.16035
0.774,0.016,1.16006,1.16023
0.774,0.018,1.1599,1.16009
0.774,0.02,1.15973,1.15994
0.774,0.022,1.15954,1.15977
0.774,0.024,1.15934,1.15959
0.774,0.026,1.15912,1.15939
0.774,0.028,1.15888,1.15917
0.774,0.03,1.15863,1.15894
0.774,0.032,1.15836,1.15869
0.774,0.034,1.15808,1.15843
0.774,0.036,1.15778,1.15815
0.774,0.038,1.15746,1.15785
0.774,0.04,1.15713,1.15754
0.774,0.042,1.15679,1.15722
0.774,0.044,1.15643,1.15687
0.774,0.046,1.15605,1.15651
0.774,0.048,1.15566,1.15614
0.774,0.05,1.15525,1.15575
0.774,0.052,1.15482,1.15534
0.774,0.054,1.15438,1.15492
0.774,0.056,1.15393,1.15448
0.774,0.058,1.15346,1.15402
0.774,0.06,1.15297,1.15355
0.774,0.062,1.15247,1.15307
0.774,0.064,1.15195,1.15256
0.774,0.066,1.15142,1.15205
0.774,0.068,1.15087,1.15151
0.774,0.07,1.15031,1.15096
0.774,0.072,1.14973,1.1504
0.774,0.074,1.14914,1.14982
0.774,0.076,1.14853,1.14922
0.774,0.078,1.1479,1.14861
0.774,0.08,1.14726,1.14798
0.774,0.082,1.14661,1.14734
0.774,0.084,1.14594,1.14668
0.774,0.086,1.14525,1.146
0.774,0.088,1.14455,1.14531
0.774,0.09,1.14383,1.14461
0.774,0.092,1.1431,1.14388
0.774,0.094,1.14235,1.14315
0.774,0.096,1.14159,1.14239
0.774,0.098,1.14081,1.14162
0.774,0.1,1.14002,1.14084
0.774,0.102,1.13921,1.14004
0.774,0.104,1.13838,1.13923
0.774,0.106,1.13754,1.13839
0.774,0.108,1.13669,1.13755
0.774,0.11,1.13583,1.13669
0.774,0.112,1.13494,1.13581
0.774,0.114,1.13405,1.13492
0.774,0.116,1.13313,1.13401
0.774,0.118,1.1322,1.13309
0.774,0.12,1.13126,1.13215
0.774,0.122,1.1303,1.13119
0.774,0.124,1.12933,1.13022
0.774,0.126,1.12834,1.12924
0.774,0.128,1.12734,1.12824
0.774,0.13,1.12633,1.12723
0.774,0.132,1.1253,1.1262
0.774,0.134,1.12425,1.12515
0.774,0.136,1.12319,1.12409
0.774,0.138,1.12211,1.12301
0.774,0.14,1.12101,1.12192
0.774,0.142,1.1199,1.12082
0.774,0.144,1.11877,1.1197
0.774,0.146,1.11763,1.11856
0.774,0.148,1.11647,1.11741
0.774,0.15,1.11531,1.11625
0.774,0.152,1.11411,1.11507
0.774,0.154,1.11292,1.11387
0.774,0.156,1.11171,1.11266
0.774,0.158,1.11047,1.11144
0.774,0.16,1.10924,1.1102
0.774,0.162,1.10799,1.10894
0.774,0.164,1.10672,1.10767
0.774,0.166,1.10544,1.10639
0.774,0.168,1.10415,1.10509
0.774,0.17,1.10285,1.10378
0.774,0.172,1.10153,1.10245
0.774,0.174,1.10019,1.1011
0.774,0.176,1.09885,1.09975
0.774,0.178,1.09749,1.09838
0.774,0.18,1.09612,1.09699
0.774,0.182,1.09473,1.09559
0.774,0.184,1.09333,1.09417
0.774,0.186,1.09192,1.09274
0.774,0.188,1.09049,1.0913
0.774,0.19,1.08905,1.08984
0.774,0.192,1.0876,1.08837
0.774,0.194,1.08613,1.08688
0.774,0.196,1.08465,1.08538
0.774,0.198,1.08315,1.08387
0.774,0.2,1.08165,1.08234
0.774,0.202,1.08013,1.0808
0.774,0.204,1.07859,1.07924
0.774,0.206,1.07704,1.07767
0.774,0.208,1.07548,1.07608
0.774,0.21,1.0739,1.07448
0.774,0.212,1.07232,1.07287
0.774,0.214,1.07071,1.07125
0.774,0.216,1.0691,1.0696
0.774,0.218,1.06747,1.06795
0.774,0.22,1.06583,1.06628
0.774,0.222,1.06417,1.0646
0.774,0.224,1.0625,1.06291
0.774,0.226,1.06082,1.0612
0.774,0.228,1.05912,1.05947
0.774,0.23,1.05741,1.05774
0.774,0.232,1.05569,1.05599
0.774,0.234,1.05396,1.05423
0.774,0.236,1.05221,1.05245
0.774,0.238,1.05045,1.05066
0.774,0.24,1.04867,1.04886
0.774,0.242,1.04688,1.04704
0.774,0.244,1.04508,1.04521
0.774,0.246,1.04327,1.04337
0.774,0.248,1.04144,1.04151
0.774,0.25,1.0396,1.03965
0.774,0.252,1.03775,1.03776
0.774,0.254,1.03589,1.03587
0.774,0.256,1.03401,1.03396
0.774,0.258,1.03211,1.03204
0.774,0.26,1.03021,1.03011
0.774,0.262,1.0283,1.02816
0.774,0.264,1.02637,1.02621
0.774,0.266,1.02443,1.02423
0.774,0.268,1.02247,1.02225
0.774,0.27,1.02051,1.02025
0.774,0.272,1.01853,1.01825
0.774,0.274,1.01654,1.01622
0.774,0.276,1.01453,1.01419
0.774,0.278,1.01251,1.01214
0.774,0.28,1.01048,1.01009
0.774,0.282,1.00844,1.00802
0.774,0.284,1.00639,1.00593
0.774,0.286,1.00432,1.00384
0.774,0.288,1.00224,1.00173
0.774,0.29,1.00015,0.999613
0.774,0.292,0.99805,0.997482
0.774,0.294,0.995933,0.995339
0.774,0.296,0.993806,0.993185
0.774,0.298,0.991666,0.991018
0.774,0.3,0.989515,0.98884
0.774,0.302,0.987349,0.98665
0.774,0.304,0.985175,0.984449
0.774,0.306,0.982985,0.982236
0.774,0.308,0.980784,0.980011
0.774,0.31,0.978574,0.977775
0.774,0.312,0.976348,0.975528
