x,y,p,phi_on_grid
0.3,0.83,0.924837,0.924883
0.3,0.84,0.914708,0.914771
0.3,0.85,0.905026,0.905106
0.3,0.86,0.895828,0.895908
0.3,0.87,0.887141,0.887198
0.3,0.88,0.878961,0.878995
0.3,0.89,0.871275,0.871322
0.3,0.9,0.864134,0.8642
0.3,0.91,0.857593,0.85765
0.3,0.92,0.851654,0.851693
0.3,0.93,0.846306,0.846352
0.3,0.94,0.841587,0.841649
0.3,0.95,0.83755,0.837606
0.3,0.96,0.834199,0.834247
0.3,0.97,0.831564,0.831593
0.3,0.98,0.829649,0.829668
0.3,0.99,0.828479,0.828496
0.3,1,0.8281,0.8281
0.31,0.5,1.37926,1.37954
0.31,0.51,1.36419,1.36449
0.31,0.52,1.34903,1.34935
0.31,0.53,1.3338,1.33414
0.31,0.54,1.31852,1.31887
0.31,0.55,1.30319,1.30354
0.31,0.56,1.28783,1.28818
0.31,0.57,1.27245,1.2728
0.31,0.58,1.25707,1.2574
0.31,0.59,1.24169,1.24201
0.31,0.6,1.22634,1.22664
0.31,0.61,1.21102,1.21129
0.31,0.62,1.19576,1.196
0.31,0.63,1.18056,1.18076
0.31,0.64,1.16544,1.16561
0.31,0.65,1.15041,1.15054
0.31,0.66,1.13548,1.13558
0.31,0.67,1.12066,1.12075
0.31,0.68,1.10599,1.10605
0.31,0.69,1.09147,1.09151
0.31,0.7,1.07711,1.07714
0.31,0.71,1.06296,1.06295
0.31,0.72,1.049,1.04897
0.31,0.73,1.03528,1.03522
0.31,0.74,1.02178,1.0217
0.31,0.75,1.00852,1.00844
0.31,0.76,0.995512,0.995457
0.31,0.77,0.982765,0.982766
0.31,0.78,0.970327,0.970386
0.31,0.79,0.95824,0.958336
0.31,0.8,0.946542,0.946635
0.31,0.81,0.935236,0.935302
0.31,0.82,0.924325,0.924357
0.31,0.83,0.913797,0.913818
0.31,0.84,0.903663,0.903707
0.31,0.85,0.893984,0.894041
0.31,0.86,0.884789,0.884843
0.31,0.87,0.876094,0.876133
0.31,0.88,0.867906,0.867931
0.31,0.89,0.860226,0.860258
0.31,0.9,0.853084,0.853135
0.31,0.91,0.846537,0.846585
0.31,0.92,0.840591,0.840628
0.31,0.93,0.835243,0.835287
0.31,0.94,0.830529,0.830584
0.31,0.95,0.826485,0.826541
0.31,0.96,0.823145,0.823182
0.31,0.97,0.820504,0.820528
0.31,0.98,0.818581,0.818603
0.31,0.99,0.817418,0.817431
0.31,1,0.817035,0.817035
0.32,0.5,1.36795,1.36819
0.32,0.51,1.35288,1.35314
0.32,0.52,1.33772,1.338
0.32,0.53,1.32249,1.32279
0.32,0.54,1.3072,1.30752
0.32,0.55,1.29188,1.29219
0.32,0.56,1.27652,1.27683
0.32,0.57,1.26114,1.26145
0.32,0.58,1.24576,1.24605
0.32,0.59,1.23038,1.23066
0.32,0.6,1.21503,1.21529
0.32,0.61,1.19971,1.19994
0.32,0.62,1.18444,1.18465
0.32,0.63,1.16924,1.16942
0.32,0.64,1.15411,1.15426
0.32,0.65,1.13908,1.13919
0.32,0.66,1.12415,1.12423
0.32,0.67,1.10933,1.1094
0.32,0.68,1.09465,1.0947
0.32,0.69,1.08012,1.08016
0.32,0.7,1.06577,1.06579
0.32,0.71,1.05162,1.0516
0.32,0.72,1.03768,1.03762
0.32,0.73,1.02396,1.02387
0.32,0.74,1.01048,1.01035
0.32,0.75,0.997215,0.997092
0.32,0.76,0.984202,0.984108
0.32,0.77,0.971458,0.971416
0.32,0.78,0.959014,0.959036
0.32,0.79,0.946933,0.946987
0.32,0.8,0.935225,0.935286
0.32,0.81,0.923919,0.923953
0.32,0.82,0.913005,0.913008
0.32,0.83,0.902471,0.902469
0.32,0.84,0.892345,0.892357
0.32,0.85,0.882666,0.882692
0.32,0.86,0.873466,0.873494
0.32,0.87,0.864769,0.864783
0.32,0.88,0.856575,0.856581
0.32,0.89,0.848888,0.848908
0.32,0.9,0.841751,0.841786
0.32,0.91,0.835202,0.835235
0.32,0.92,0.829247,0.829279
0.32,0.93,0.823897,0.823938
0.32,0.94,0.819182,0.819235
0.32,0.95,0.815152,0.815192
0.32,0.96,0.811804,0.811832
0.32,0.97,0.809154,0.809179
0.32,0.98,0.807235,0.807254
0.32,0.99,0.80607,0.806082
0.32,1,0.805686,0.805686
0.33,0.5,1.35636,1.35656
0.33,0.51,1.34129,1.34151
0.33,0.52,1.32613,1.32638
0.33,0.53,1.31091,1.31116
0.33,0.54,1.29562,1.29589
0.33,0.55,1.28029,1.28057
0.33,0.56,1.26494,1.2652
0.33,0.57,1.24956,1.24982
0.33,0.58,1.23417,1.23442
0.33,0.59,1.2188,1.21903
0.33,0.6,1.20344,1.20366
0.33,0.61,1.18812,1.18832
0.33,0.62,1.17285,1.17302
0.33,0.63,1.15765,1.15779
0.33,0.64,1.14252,1.14263
0.33,0.65,1.12747,1.12757
0.33,0.66,1.11253,1.11261
0.33,0.67,1.09771,1.09777
0.33,0.68,1.08303,1.08307
0.33,0.69,1.06851,1.06853
0.33,0.7,1.05416,1.05416
0.33,0.71,1.04002,1.03998
0.33,0.72,1.02608,1.026
0.33,0.73,1.01238,1.01224
0.33,0.74,0.998889,0.998725
0.33,0.75,0.985631,0.985465
0.33,0.76,0.972619,0.972481
0.33,0.77,0.959874,0.95979
0.33,0.78,0.947436,0.94741
0.33,0.79,0.935344,0.93536
0.33,0.8,0.923639,0.923659
0.33,0.81,0.912321,0.912326
0.33,0.82,0.901403,0.901381
0.33,0.83,0.890878,0.890842
0.33,0.84,0.880749,0.880731
0.33,0.85,0.871072,0.871065
0.33,0.86,0.861869,0.861867
0.33,0.87,0.85316,0.853157
0.33,0.88,0.844965,0.844955
0.33,0.89,0.837287,0.837282
0.33,0.9,0.830142,0.830159
0.33,0.91,0.823582,0.823609
0.33,0.92,0.817629,0.817652
0.33,0.93,0.812279,0.812311
0.33,0.94,0.807574,0.807608
0.33,0.95,0.803533,0.803565
0.33,0.96,0.800182,0.800206
0.33,0.97,0.797537,0.797552
0.33,0.98,0.795611,0.795627
0.33,0.99,0.794442,0.794455
0.33,1,0.794059,0.794059
0.34,0.5,1.34452,1.34466
0.34,0.51,1.32945,1.32962
0.34,0.52,1.31429,1.31448
0.34,0.53,1.29906,1.29927
0.34,0.54,1.28377,1.28399
0.34,0.55,1.26844,1.26867
0.34,0.56,1.25308,1.25331
0.34,0.57,1.23771,1.23792
0.34,0.58,1.22232,1.22253
0.34,0.59,1.20695,1.20714
0.34,0.6,1.1916,1.19176
0.34,0.61,1.17627,1.17642
0.34,0.62,1.161,1.16113
0.34,0.63,1.14578,1.14589
0.34,0.64,1.13064,1.13074
0.34,0.65,1.1156,1.11567
0.34,0.66,1.10065,1.10071
0.34,0.67,1.08583,1.08587
0.34,0.68,1.07115,1.07118
0.34,0.69,1.05663,1.05663
0.34,0.7,1.04229,1.04226
0.34,0.71,1.02815,1.02808
0.34,0.72,1.01422,1.0141
0.34,0.73,1.00051,1.00035
0.34,0.74,0.987037,0.986829
0.34,0.75,0.973781,0.97357
0.34,0.76,0.96077,0.960585
0.34,0.77,0.948025,0.947894
0.34,0.78,0.93558,0.935514
0.34,0.79,0.923498,0.923464
0.34,0.8,0.911782,0.911763
0.34,0.81,0.900466,0.900431
0.34,0.82,0.889538,0.889485
0.34,0.83,0.879004,0.878947
0.34,0.84,0.868884,0.868835
0.34,0.85,0.859209,0.85917
0.34,0.86,0.850004,0.849972
0.34,0.87,0.841293,0.841261
0.34,0.88,0.833085,0.833059
0.34,0.89,0.825401,0.825386
0.34,0.9,0.818266,0.818263
0.34,0.91,0.811708,0.811713
0.34,0.92,0.80574,0.805756
0.34,0.93,0.800394,0.800415
0.34,0.94,0.795688,0.795712
0.34,0.95,0.791656,0.79167
0.34,0.96,0.7883,0.78831
0.34,0.97,0.785638,0.785656
0.34,0.98,0.783717,0.783732
0.34,0.99,0.782556,0.782559
0.34,1,0.782163,0.782163
0.35,0.5,1.3324,1.33251
0.35,0.51,1.31733,1.31746
0.35,0.52,1.30218,1.30232
0.35,0.53,1.28695,1.28711
0.35,0.54,1.27167,1.27184
0.35,0.55,1.25634,1.25651
0.35,0.56,1.24098,1.24115
0.35,0.57,1.2256,1.22577
0.35,0.58,1.21021,1.21037
0.35,0.59,1.19483,1.19498
0.35,0.6,1.17948,1.17961
0.35,0.61,1.16415,1.16426
0.35,0.62,1.14888,1.14897
0.35,0.63,1.13366,1.13374
0.35,0.64,1.11852,1.11858
0.35,0.65,1.10346,1.10351
0.35,0.66,1.08851,1.08855
0.35,0.67,1.07368,1.07372
0.35,0.68,1.05901,1.05902
0.35,0.69,1.04449,1.04448
0.35,0.7,1.03015,1.03011
0.35,0.71,1.01602,1.01592
0.35,0.72,1.0021,1.00194
0.35,0.73,0.988392,0.988189
0.35,0.74,0.97491,0.974672
0.35,0.75,0.961658,0.961413
0.35,0.76,0.948652,0.948428
0.35,0.77,0.935915,0.935737
0.35,0.78,0.923477,0.923357
0.35,0.79,0.911383,0.911307
0.35,0.8,0.899667,0.899606
0.35,0.81,0.888333,0.888273
0.35,0.82,0.877408,0.877328
0.35,0.83,0.866881,0.866789
0.35,0.84,0.856756,0.856678
0.35,0.85,0.847084,0.847013
0.35,0.86,0.837872,0.837814
0.35,0.87,0.829149,0.829104
0.35,0.88,0.820947,0.820902
0.35,0.89,0.813265,0.813229
0.35,0.9,0.80612,0.806106
0.35,0.91,0.799556,0.799556
0.35,0.92,0.793599,0.793599
0.35,0.93,0.788247,0.788258
0.35,0.94,0.783547,0.783555
0.35,0.95,0.779513,0.779513
0.35,0.96,0.776146,0.776153
0.35,0.97,0.773485,0.773499
0.35,0.98,0.771566,0.771574
0.35,0.99,0.770402,0.770402
0.35,1,0.770006,0.770006
0.36,0.5,1.32004,1.3201
0.36,0.51,1.30497,1.30505
0.36,0.52,1.28982,1.28991
0.36,0.53,1.2746,1.2747
0.36,0.54,1.25931,1.25943
0.36,0.55,1.24399,1.2441
0.36,0.56,1.22862,1.22874
0.36,0.57,1.21324,1.21336
0.36,0.58,1.19785,1.19796
0.36,0.59,1.18248,1.18257
0.36,0.6,1.16712,1.1672
0.36,0.61,1.15179,1.15185
0.36,0.62,1.13651,1.13656
0.36,0.63,1.12129,1.12133
0.36,0.64,1.10613,1.10617
0.36,0.65,1.09107,1.0911
0.36,0.66,1.07612,1.07614
0.36,0.67,1.06129,1.06131
0.36,0.68,1.04662,1.04661
0.36,0.69,1.0321,1.03207
0.36,0.7,1.01777,1.0177
0.36,0.71,1.00364,1.00351
0.36,0.72,0.989718,0.989535
0.36,0.73,0.976017,0.975779
0.36,0.74,0.962543,0.962262
0.36,0.75,0.949289,0.949002
0.36,0.76,0.936287,0.936018
0.36,0.77,0.923553,0.923327
0.36,0.78,0.911114,0.910947
0.36,0.79,0.899029,0.898897
0.36,0.8,0.887298,0.887196
0.36,0.81,0.875964,0.875863
0.36,0.82,0.865026,0.864918
0.36,0.83,0.854496,0.854379
0.36,0.84,0.844381,0.844268
0.36,0.85,0.834706,0.834602
0.36,0.86,0.825492,0.825404
0.36,0.87,0.816765,0.816694
0.36,0.88,0.808551,0.808492
0.36,0.89,0.800871,0.800819
0.36,0.9,0.793731,0.793696
0.36,0.91,0.787167,0.787146
0.36,0.92,0.781198,0.781189
0.36,0.93,0.775856,0.775848
0.36,0.94,0.771156,0.771145
0.36,0.95,0.767113,0.767102
0.36,0.96,0.763746,0.763743
0.36,0.97,0.761081,0.761089
0.36,0.98,0.75916,0.759164
0.36,0.99,0.757997,0.757992
0.36,1,0.757596,0.757596
0.37,0.5,1.30743,1.30744
0.37,0.51,1.29236,1.29239
0.37,0.52,1.27721,1.27726
0.37,0.53,1.26199,1.26205
0.37,0.54,1.24671,1.24677
0.37,0.55,1.23138,1.23145
0.37,0.56,1.21602,1.21609
0.37,0.57,1.20064,1.2007
0.37,0.58,1.18525,1.18531
0.37,0.59,1.16986,1.16992
0.37,0.6,1.1545,1.15454
0.37,0.61,1.13917,1.1392
0.37,0.62,1.12388,1.1239
0.37,0.63,1.10866,1.10867
0.37,0.64,1.0935,1.09351
0.37,0.65,1.07844,1.07845
0.37,0.66,1.06348,1.06349
0.37,0.67,1.04865,1.04865
0.37,0.68,1.03397,1.03396
0.37,0.69,1.01946,1.01941
0.37,0.7,1.00513,1.00504
0.37,0.71,0.991012,0.990858
0.37,0.72,0.977091,0.97688
0.37,0.73,0.963392,0.963124
0.37,0.74,0.949913,0.949607
0.37,0.75,0.936664,0.936348
0.37,0.76,0.923666,0.923363
0.37,0.77,0.910942,0.910672
0.37,0.78,0.898508,0.898292
0.37,0.79,0.886417,0.886242
0.37,0.8,0.874687,0.874542
0.37,0.81,0.863332,0.863209
0.37,0.82,0.852398,0.852263
0.37,0.83,0.841866,0.841725
0.37,0.84,0.831748,0.831613
0.37,0.85,0.82208,0.821948
0.37,0.86,0.812859,0.81275
0.37,0.87,0.804121,0.804039
0.37,0.88,0.795912,0.795837
0.37,0.89,0.788227,0.788164
0.37,0.9,0.781088,0.781042
0.37,0.91,0.774525,0.774491
0.37,0.92,0.768563,0.768535
0.37,0.93,0.76321,0.763194
0.37,0.94,0.758511,0.758491
0.37,0.95,0.754478,0.754448
0.37,0.96,0.751098,0.751088
0.37,0.97,0.748423,0.748434
0.37,0.98,0.746511,0.74651
0.37,0.99,0.745354,0.745338
0.37,1,0.744942,0.744942
0.38,0.5,1.29458,1.29455
0.38,0.51,1.27952,1.2795
0.38,0.52,1.26437,1.26437
0.38,0.53,1.24916,1.24916
0.38,0.54,1.23388,1.23388
0.38,0.55,1.21855,1.21856
0.38,0.56,1.20319,1.2032
0.38,0.57,1.1878,1.18781
0.38,0.58,1.17241,1.17242
0.38,0.59,1.15702,1.15702
0.38,0.6,1.14165,1.14165
0.38,0.61,1.12632,1.12631
0.38,0.62,1.11102,1.11101
0.38,0.63,1.0958,1.09578
0.38,0.64,1.08063,1.08062
0.38,0.65,1.06556,1.06556
0.38,0.66,1.0506,1.0506
0.38,0.67,1.03577,1.03576
0.38,0.68,1.0211,1.02107
0.38,0.69,1.00659,1.00652
0.38,0.7,0.992268,0.992151
0.38,0.71,0.978151,0.977968
0.38,0.72,0.964231,0.96399
0.38,0.73,0.95053,0.950234
0.38,0.74,0.937053,0.936717
0.38,0.75,0.923804,0.923458
0.38,0.76,0.910815,0.910473
0.38,0.77,0.898098,0.897782
0.38,0.78,0.885667,0.885402
0.38,0.79,0.873577,0.873352
0.38,0.8,0.861832,0.861651
0.38,0.81,0.85048,0.850319
0.38,0.82,0.839533,0.839373
0.38,0.83,0.829004,0.828835
0.38,0.84,0.818887,0.818723
0.38,0.85,0.80921,0.809058
0.38,0.86,0.799991,0.79986
0.38,0.87,0.791252,0.791149
0.38,0.88,0.783034,0.782947
0.38,0.89,0.775355,0.775274
0.38,0.9,0.76821,0.768151
0.38,0.91,0.761649,0.761601
0.38,0.92,0.755689,0.755644
0.38,0.93,0.750341,0.750303
0.38,0.94,0.745636,0.7456
0.38,0.95,0.741588,0.741558
0.38,0.96,0.738215,0.738198
0.38,0.97,0.735549,0.735544
0.38,0.98,0.733626,0.73362
0.38,0.99,0.732457,0.732447
0.38,1,0.732051,0.732051
0.39,0.5,1.28152,1.28143
0.39,0.51,1.26645,1.26639
0.39,0.52,1.2513,1.25125
0.39,0.53,1.23609,1.23604
0.39,0.54,1.2208,1.22076
0.39,0.55,1.20548,1.20544
0.39,0.56,1.19012,1.19008
0.39,0.57,1.17473,1.17469
0.39,0.58,1.15934,1.1593
0.39,0.59,1.14395,1.14391
0.39,0.6,1.12858,1.12853
0.39,0.61,1.11323,1.11319
0.39,0.62,1.09793,1.0979
0.39,0.63,1.08269,1.08266
0.39,0.64,1.06753,1.06751
0.39,0.65,1.05246,1.05244
0.39,0.66,1.0375,1.03748
0.39,0.67,1.02267,1.02265
0.39,0.68,1.008,1.00795
0.39,0.69,0.993486,0.993406
0.39,0.7,0.979166,0.979034
0.39,0.71,0.965052,0.964851
0.39,0.72,0.951133,0.950873
0.39,0.73,0.937438,0.937117
0.39,0.74,0.923961,0.9236
0.39,0.75,0.910715,0.910341
0.39,0.76,0.897727,0.897356
0.39,0.77,0.885015,0.884665
0.39,0.78,0.87259,0.872285
0.39,0.79,0.860501,0.860235
0.39,0.8,0.84876,0.848534
0.39,0.81,0.837388,0.837202
0.39,0.82,0.826443,0.826256
0.39,0.83,0.815902,0.815718
0.39,0.84,0.805787,0.805606
0.39,0.85,0.79612,0.795941
0.39,0.86,0.786894,0.786743
0.39,0.87,0.778147,0.778032
0.39,0.88,0.769931,0.76983
0.39,0.89,0.762243,0.762157
0.39,0.9,0.755111,0.755034
0.39,0.91,0.748553,0.748484
0.39,0.92,0.742589,0.742527
0.39,0.93,0.737233,0.737186
0.39,0.94,0.732528,0.732483
0.39,0.95,0.728489,0.728441
0.39,0.96,0.725108,0.725081
0.39,0.97,0.72243,0.722427
0.39,0.98,0.720512,0.720503
0.39,0.99,0.719351,0.71933
0.39,1,0.718934,0.718934
0.4,0.5,1.26823,1.2681
0.4,0.51,1.25316,1.25305
0.4,0.52,1.23802,1.23792
0.4,0.53,1.2228,1.2227
0.4,0.54,1.20752,1.20743
0.4,0.55,1.1922,1.19211
0.4,0.56,1.17684,1.17674
0.4,0.57,1.16145,1.16136
0.4,0.58,1.14605,1.14596
0.4,0.59,1.13065,1.13057
0.4,0.6,1.11527,1.1152
0.4,0.61,1.09992,1.09986
0.4,0.62,1.08462,1.08456
0.4,0.63,1.06938,1.06933
0.4,0.64,1.0542,1.05417
0.4,0.65,1.03913,1.03911
0.4,0.66,1.02417,1.02415
0.4,0.67,1.00934,1.00931
0.4,0.68,0.994674,0.994614
0.4,0.69,0.98017,0.980071
0.4,0.7,0.965853,0.9657
0.4,0.71,0.951738,0.951517
0.4,0.72,0.937815,0.937539
0.4,0.73,0.924116,0.923782
0.4,0.74,0.910642,0.910266
0.4,0.75,0.897403,0.897006
0.4,0.76,0.884426,0.884022
0.4,0.77,0.871719,0.87133
0.4,0.78,0.859295,0.858951
0.4,0.79,0.847203,0.846901
0.4,0.8,0.835451,0.8352
0.4,0.81,0.824087,0.823867
0.4,0.82,0.81313,0.812922
0.4,0.83,0.802592,0.802383
0.4,0.84,0.792467,0.792271
0.4,0.85,0.78279,0.782606
0.4,0.86,0.773572,0.773408
0.4,0.87,0.764829,0.764698
0.4,0.88,0.756606,0.756495
0.4,0.89,0.748923,0.748822
0.4,0.9,0.741779,0.7417
0.4,0.91,0.735228,0.73515
0.4,0.92,0.729275,0.729193
0.4,0.93,0.723915,0.723852
0.4,0.94,0.719199,0.719149
0.4,0.95,0.715153,0.715106
0.4,0.96,0.711782,0.711747
0.4,0.97,0.709111,0.709093
0.4,0.98,0.707181,0.707168
0.4,0.99,0.706007,0.705996
0.4,1,0.7056,0.7056
0.41,0.5,1.25474,1.25456
0.41,0.51,1.23967,1.23951
0.41,0.52,1.22453,1.22437
0.41,0.53,1.20931,1.20916
0.41,0.54,1.19403,1.19389
0.41,0.55,1.1787,1.17856
0.41,0.56,1.16334,1.1632
0.41,0.57,1.14795,1.14782
0.41,0.58,1.13255,1.13242
0.41,0.59,1.11715,1.11703
0.41,0.6,1.10177,1.10166
0.41,0.61,1.08641,1.08632
0.41,0.62,1.07109,1.07102
0.41,0.63,1.05584,1.05579
0.41,0.64,1.04067,1.04063
0.41,0.65,1.02559,1.02556
0.41,0.66,1.01064,1.0106
0.41,0.67,0.995813,0.995769
0.41,0.68,0.981149,0.981071
0.41,0.69,0.966644,0.966529
0.41,0.7,0.952324,0.952158
0.41,0.71,0.938206,0.937974
0.41,0.72,0.924284,0.923996
0.41,0.73,0.91059,0.91024
0.41,0.74,0.897118,0.896723
0.41,0.75,0.883884,0.883464
0.41,0.76,0.87091,0.870479
0.41,0.77,0.858206,0.857788
0.41,0.78,0.845786,0.845408
0.41,0.79,0.833696,0.833358
0.41,0.8,0.821949,0.821658
0.41,0.81,0.810573,0.810325
0.41,0.82,0.799618,0.799379
0.41,0.83,0.789061,0.788841
0.41,0.84,0.77894,0.778729
0.41,0.85,0.769266,0.769064
0.41,0.86,0.760043,0.759866
0.41,0.87,0.751302,0.751155
0.41,0.88,0.743082,0.742953
0.41,0.89,0.735384,0.73528
0.41,0.9,0.728254,0.728158
0.41,0.91,0.721708,0.721607
0.41,0.92,0.715745,0.715651
0.41,0.93,0.710384,0.71031
0.41,0.94,0.705666,0.705607
0.41,0.95,0.70162,0.701564
0.41,0.96,0.698249,0.698204
0.41,0.97,0.695577,0.69555
0.41,0.98,0.693642,0.693626
0.41,0.99,0.692466,0.692454
0.41,1,0.692058,0.692058
0.42,0.5,1.24104,1.24082
0.42,0.51,1.22598,1.22577
0.42,0.52,1.21083,1.21063
0.42,0.53,1.19561,1.19542
0.42,0.54,1.18033,1.18015
0.42,0.55,1.165,1.16482
0.42,0.56,1.14963,1.14946
0.42,0.57,1.13425,1.13408
0.42,0.58,1.11884,1.11868
0.42,0.59,1.10343,1.10329
0.42,0.6,1.08804,1.08792
0.42,0.61,1.07268,1.07258
0.42,0.62,1.05736,1.05728
0.42,0.63,1.04211,1.04205
0.42,0.64,1.02693,1.02689
0.42,0.65,1.01185,1.01182
0.42,0.66,0.996899,0.996864
0.42,0.67,0.982077,0.982028
0.42,0.68,0.967414,0.967331
0.42,0.69,0.952913,0.952788
0.42,0.7,0.938593,0.938417
0.42,0.71,0.924472,0.924234
0.42,0.72,0.910546,0.910256
0.42,0.73,0.896851,0.896499
0.42,0.74,0.883383,0.882983
0.42,0.75,0.870156,0.869723
0.42,0.76,0.857191,0.856739
0.42,0.77,0.844488,0.844047
0.42,0.78,0.83207,0.831668
0.42,0.79,0.819978,0.819618
0.42,0.8,0.808227,0.807917
0.42,0.81,0.796859,0.796584
0.42,0.82,0.785891,0.785639
0.42,0.83,0.775337,0.7751
0.42,0.84,0.7652,0.764988
0.42,0.85,0.755523,0.755323
0.42,0.86,0.746308,0.746125
0.42,0.87,0.737571,0.737415
0.42,0.88,0.729347,0.729212
0.42,0.89,0.721657,0.721539
0.42,0.9,0.714517,0.714417
0.42,0.91,0.707973,0.707867
0.42,0.92,0.702022,0.70191
0.42,0.93,0.696651,0.696569
0.42,0.94,0.691927,0.691866
0.42,0.95,0.687885,0.687823
0.42,0.96,0.684517,0.684464
0.42,0.97,0.681842,0.68181
0.42,0.98,0.679904,0.679885
0.42,0.99,0.678725,0.678713
0.42,1,0.678317,0.678317
0.43,0.5,1.22717,1.22689
0.43,0.51,1.2121,1.21184
0.43,0.52,1.19696,1.1967
0.43,0.53,1.18173,1.18149
0.43,0.54,1.16645,1.16622
0.43,0.55,1.15112,1.15089
0.43,0.56,1.13574,1.13553
0.43,0.57,1.12035,1.12015
0.43,0.58,1.10494,1.10475
0.43,0.59,1.08953,1.08936
0.43,0.6,1.07414,1.07399
0.43,0.61,1.05877,1.05865
0.43,0.62,1.04344,1.04335
0.43,0.63,1.02818,1.02812
0.43,0.64,1.013,1.01296
0.43,0.65,0.997927,0.997894
0.43,0.66,0.982973,0.982935
0.43,0.67,0.968155,0.968099
0.43,0.68,0.953496,0.953402
0.43,0.69,0.938995,0.938859
0.43,0.7,0.924674,0.924488
0.43,0.71,0.910547,0.910305
0.43,0.72,0.896619,0.896327
0.43,0.73,0.882924,0.88257
0.43,0.74,0.869462,0.869054
0.43,0.75,0.856244,0.855794
0.43,0.76,0.843284,0.84281
0.43,0.77,0.830583,0.830118
0.43,0.78,0.818165,0.817739
0.43,0.79,0.806072,0.805689
0.43,0.8,0.794327,0.793988
0.43,0.81,0.782955,0.782655
0.43,0.82,0.771993,0.77171
0.43,0.83,0.761418,0.761171
0.43,0.84,0.75128,0.751059
0.43,0.85,0.741596,0.741394
0.43,0.86,0.732382,0.732196
0.43,0.87,0.723657,0.723486
0.43,0.88,0.715437,0.715283
0.43,0.89,0.707731,0.70761
0.43,0.9,0.700596,0.700488
0.43,0.91,0.69406,0.693938
0.43,0.92,0.688101,0.687981
0.43,0.93,0.682735,0.68264
0.43,0.94,0.678006,0.677937
0.43,0.95,0.673956,0.673894
0.43,0.96,0.670594,0.670535
0.43,0.97,0.667928,0.667881
0.43,0.98,0.665978,0.665956
0.43,0.99,0.664788,0.664784
0.43,1,0.664388,0.664388
0.44,0.5,1.2131,1.21278
0.44,0.51,1.19804,1.19773
0.44,0.52,1.18289,1.1826
0.44,0.53,1.16767,1.16739
0.44,0.54,1.15238,1.15211
0.44,0.55,1.13704,1.13679
0.44,0.56,1.12166,1.12143
0.44,0.57,1.10627,1.10604
0.44,0.58,1.09085,1.09065
0.44,0.59,1.07543,1.07525
0.44,0.6,1.06004,1.05988
0.44,0.61,1.04466,1.04454
0.44,0.62,1.02933,1.02924
0.44,0.63,1.01407,1.01401
0.44,0.64,0.99889,0.998853
0.44,0.65,0.98382,0.983787
0.44,0.66,0.968867,0.968828
0.44,0.67,0.954051,0.953992
0.44,0.68,0.939388,0.939295
0.44,0.69,0.924884,0.924752
0.44,0.7,0.910561,0.910381
0.44,0.71,0.896433,0.896198
0.44,0.72,0.882508,0.88222
0.44,0.73,0.868815,0.868463
0.44,0.74,0.855356,0.854947
0.44,0.75,0.842138,0.841687
0.44,0.76,0.829181,0.828703
0.44,0.77,0.816482,0.816011
0.44,0.78,0.804071,0.803632
0.44,0.79,0.791984,0.791582
0.44,0.8,0.780237,0.779881
0.44,0.81,0.768869,0.768548
0.44,0.82,0.757891,0.757603
0.44,0.83,0.747321,0.747064
0.44,0.84,0.737169,0.736952
0.44,0.85,0.72749,0.727287
0.44,0.86,0.718277,0.718089
0.44,0.87,0.709552,0.709379
0.44,0.88,0.701335,0.701176
0.44,0.89,0.693638,0.693503
0.44,0.9,0.686498,0.686381
0.44,0.91,0.679956,0.679831
0.44,0.92,0.674002,0.673874
0.44,0.93,0.668631,0.668533
0.44,0.94,0.663903,0.66383
0.44,0.95,0.659861,0.659787
0.44,0.96,0.656494,0.656428
0.44,0.97,0.653817,0.653774
0.44,0.98,0.651874,0.651849
0.44,0.99,0.650691,0.650677
0.44,1,0.650281,0.650281
0.45,0.5,1.19887,1.19851
0.45,0.51,1.18381,1.18346
0.45,0.52,1.16866,1.16832
0.45,0.53,1.15344,1.15311
0.45,0.54,1.13815,1.13784
0.45,0.55,1.12281,1.12251
0.45,0.56,1.10742,1.10715
0.45,0.57,1.09201,1.09177
0.45,0.58,1.07659,1.07637
0.45,0.59,1.06116,1.06098
0.45,0.6,1.04576,1.04561
0.45,0.61,1.03038,1.03026
0.45,0.62,1.01506,1.01497
0.45,0.63,0.999797,0.999736
0.45,0.64,0.984616,0.984578
0.45,0.65,0.969543,0.969512
0.45,0.66,0.954588,0.954554
0.45,0.67,0.939772,0.939717
0.45,0.68,0.925111,0.92502
0.45,0.69,0.910608,0.910477
0.45,0.7,0.896284,0.896106
0.45,0.71,0.882152,0.881923
0.45,0.72,0.868225,0.867945
0.45,0.73,0.854532,0.854189
0.45,0.74,0.841078,0.840672
0.45,0.75,0.827868,0.827412
0.45,0.76,0.814915,0.814428
0.45,0.77,0.802219,0.801737
0.45,0.78,0.789806,0.789357
0.45,0.79,0.777718,0.777307
0.45,0.8,0.765978,0.765606
0.45,0.81,0.75461,0.754273
0.45,0.82,0.743639,0.743328
0.45,0.83,0.733048,0.732789
0.45,0.84,0.722896,0.722678
0.45,0.85,0.713203,0.713013
0.45,0.86,0.703998,0.703814
0.45,0.87,0.695287,0.695104
0.45,0.88,0.687071,0.686902
0.45,0.89,0.679368,0.679229
0.45,0.9,0.672226,0.672106
0.45,0.91,0.665686,0.665556
0.45,0.92,0.65973,0.659599
0.45,0.93,0.654366,0.654258
0.45,0.94,0.649635,0.649555
0.45,0.95,0.645582,0.645513
0.45,0.96,0.642221,0.642153
