x,y,p,phi_on_grid
0.611111,0.655556,0.717266,0.717738
0.611111,0.661111,0.708949,0.709449
0.611111,0.666667,0.700672,0.701198
0.611111,0.672222,0.692435,0.692989
0.611111,0.677778,0.68425,0.684823
0.611111,0.683333,0.676101,0.676705
0.611111,0.688889,0.668007,0.668635
0.611111,0.694444,0.65997,0.660618
0.611111,0.7,0.651989,0.652656
0.611111,0.705556,0.644082,0.644753
0.611111,0.711111,0.636245,0.63691
0.611111,0.716667,0.628476,0.629131
0.611111,0.722222,0.620786,0.621418
0.611111,0.727778,0.613169,0.613776
0.611111,0.733333,0.605626,0.606206
0.611111,0.738889,0.598174,0.598712
0.611111,0.744444,0.590801,0.591296
0.611111,0.75,0.583515,0.583963
0.611111,0.755556,0.576327,0.576714
0.611111,0.761111,0.569226,0.569553
0.611111,0.766667,0.562221,0.562484
0.611111,0.772222,0.55532,0.555508
0.611111,0.777778,0.548505,0.54863
0.611111,0.783333,0.541782,0.541853
0.611111,0.788889,0.535156,0.535179
0.611111,0.794444,0.528619,0.528613
0.611111,0.8,0.522184,0.522156
0.611111,0.805556,0.515867,0.515814
0.611111,0.811111,0.509655,0.509588
0.611111,0.816667,0.503566,0.503482
0.611111,0.822222,0.497604,0.4975
0.611111,0.827778,0.491768,0.491645
0.611111,0.833333,0.486054,0.485921
0.611111,0.838889,0.48048,0.48033
0.611111,0.844444,0.475033,0.474876
0.611111,0.85,0.469722,0.469563
0.611111,0.855556,0.464576,0.464394
0.611111,0.861111,0.459585,0.459372
0.611111,0.866667,0.454736,0.454502
0.611111,0.872222,0.450042,0.449787
0.611111,0.877778,0.445487,0.445229
0.611111,0.883333,0.441089,0.440834
0.611111,0.888889,0.436858,0.436605
0.611111,0.894444,0.432803,0.432544
0.611111,0.9,0.428907,0.428656
0.611111,0.905556,0.42518,0.424945
0.611111,0.911111,0.421633,0.421414
0.611111,0.916667,0.418268,0.418068
0.611111,0.922222,0.415076,0.414908
0.611111,0.927778,0.412076,0.411941
0.611111,0.933333,0.409286,0.409169
0.611111,0.938889,0.40668,0.406596
0.611111,0.944444,0.404295,0.404226
0.611111,0.95,0.40212,0.402063
0.611111,0.955556,0.400175,0.40011
0.611111,0.961111,0.398432,0.398373
0.611111,0.966667,0.396904,0.396854
0.611111,0.972222,0.395611,0.395558
0.611111,0.977778,0.394526,0.394488
0.611111,0.983333,0.393666,0.393649
0.611111,0.988889,0.393064,0.393045
0.611111,0.994444,0.392701,0.392679
0.611111,1,0.392556,0.392556
0.616667,0.5,0.946838,0.946556
0.616667,0.505556,0.938475,0.938207
0.616667,0.511111,0.930074,0.92983
0.616667,0.516667,0.921655,0.921426
0.616667,0.522222,0.913205,0.912998
0.616667,0.527778,0.904734,0.904547
0.616667,0.533333,0.896246,0.896075
0.616667,0.538889,0.887733,0.887586
0.616667,0.544444,0.87921,0.879081
0.616667,0.55,0.870668,0.870562
0.616667,0.555556,0.862111,0.862032
0.616667,0.561111,0.853551,0.853492
0.616667,0.566667,0.844969,0.844946
0.616667,0.572222,0.836389,0.836395
0.616667,0.577778,0.827801,0.827842
0.616667,0.583333,0.819206,0.819289
0.616667,0.588889,0.810625,0.810739
0.616667,0.594444,0.802038,0.802193
0.616667,0.6,0.793466,0.793656
0.616667,0.605556,0.78491,0.785128
0.616667,0.611111,0.776357,0.776612
0.616667,0.616667,0.767832,0.768111
0.616667,0.622222,0.759318,0.759628
0.616667,0.627778,0.750824,0.751164
0.616667,0.633333,0.742353,0.742724
0.616667,0.638889,0.733901,0.734308
0.616667,0.644444,0.725481,0.72592
0.616667,0.65,0.717095,0.717562
0.616667,0.655556,0.708739,0.709237
0.616667,0.661111,0.700428,0.700948
0.616667,0.666667,0.692151,0.692698
0.616667,0.672222,0.683912,0.684488
0.616667,0.677778,0.675724,0.676323
0.616667,0.683333,0.667576,0.668204
0.616667,0.688889,0.659482,0.660135
0.616667,0.694444,0.651449,0.652117
0.616667,0.7,0.643467,0.644156
0.616667,0.705556,0.635559,0.636252
0.616667,0.711111,0.627716,0.628409
0.616667,0.716667,0.619944,0.62063
0.616667,0.722222,0.612254,0.612917
0.616667,0.727778,0.604638,0.605275
0.616667,0.733333,0.597097,0.597705
0.616667,0.738889,0.589644,0.590211
0.616667,0.744444,0.582269,0.582795
0.616667,0.75,0.574981,0.575462
0.616667,0.755556,0.567794,0.568213
0.616667,0.761111,0.560695,0.561052
0.616667,0.766667,0.553691,0.553983
0.616667,0.772222,0.546785,0.547007
0.616667,0.777778,0.539966,0.540129
0.616667,0.783333,0.533242,0.533352
0.616667,0.788889,0.526621,0.526678
0.616667,0.794444,0.520086,0.520112
0.616667,0.8,0.513653,0.513656
0.616667,0.805556,0.507328,0.507313
0.616667,0.811111,0.501113,0.501087
0.616667,0.816667,0.49502,0.494982
0.616667,0.822222,0.489069,0.489
0.616667,0.827778,0.483233,0.483145
0.616667,0.833333,0.477519,0.47742
0.616667,0.838889,0.47194,0.471829
0.616667,0.844444,0.466492,0.466375
0.616667,0.85,0.461193,0.461062
0.616667,0.855556,0.456054,0.455893
0.616667,0.861111,0.451063,0.450872
0.616667,0.866667,0.446212,0.446001
0.616667,0.872222,0.441512,0.441286
0.616667,0.877778,0.436972,0.436729
0.616667,0.883333,0.432573,0.432333
0.616667,0.888889,0.428342,0.428104
0.616667,0.894444,0.424289,0.424043
0.616667,0.9,0.420398,0.420156
0.616667,0.905556,0.416676,0.416445
0.616667,0.911111,0.413136,0.412914
0.616667,0.916667,0.409765,0.409567
0.616667,0.922222,0.406576,0.406408
0.616667,0.927778,0.403589,0.40344
0.616667,0.933333,0.40079,0.400668
0.616667,0.938889,0.398186,0.398095
0.616667,0.944444,0.395785,0.395725
0.616667,0.95,0.393627,0.393562
0.616667,0.955556,0.391663,0.39161
0.616667,0.961111,0.38992,0.389872
0.616667,0.966667,0.388406,0.388353
0.616667,0.972222,0.387105,0.387057
0.616667,0.977778,0.386024,0.385987
0.616667,0.983333,0.385168,0.385148
0.616667,0.988889,0.384559,0.384544
0.616667,0.994444,0.384196,0.384178
0.616667,1,0.384056,0.384056
0.622222,0.5,0.93831,0.938072
0.622222,0.505556,0.929942,0.929724
0.622222,0.511111,0.921545,0.921347
0.622222,0.516667,0.913126,0.912943
0.622222,0.522222,0.904678,0.904514
0.622222,0.527778,0.896212,0.896063
0.622222,0.533333,0.887725,0.887592
0.622222,0.538889,0.879215,0.879103
0.622222,0.544444,0.870695,0.870597
0.622222,0.55,0.862151,0.862079
0.622222,0.555556,0.853597,0.853548
0.622222,0.561111,0.845031,0.845009
0.622222,0.566667,0.836449,0.836462
0.622222,0.572222,0.827867,0.827912
0.622222,0.577778,0.819278,0.819359
0.622222,0.583333,0.810686,0.810806
0.622222,0.588889,0.802105,0.802255
0.622222,0.594444,0.79352,0.79371
0.622222,0.6,0.784951,0.785172
0.622222,0.605556,0.776394,0.776644
0.622222,0.611111,0.767843,0.768129
0.622222,0.616667,0.759318,0.759628
0.622222,0.622222,0.750802,0.751145
0.622222,0.627778,0.742303,0.742681
0.622222,0.633333,0.733834,0.73424
0.622222,0.638889,0.725382,0.725824
0.622222,0.644444,0.716967,0.717436
0.622222,0.65,0.708581,0.709079
0.622222,0.655556,0.700227,0.700754
0.622222,0.661111,0.691915,0.692465
0.622222,0.666667,0.683639,0.684214
0.622222,0.672222,0.675402,0.676005
0.622222,0.677778,0.667216,0.667839
0.622222,0.683333,0.659068,0.65972
0.622222,0.688889,0.650974,0.651651
0.622222,0.694444,0.642938,0.643634
0.622222,0.7,0.634956,0.635672
0.622222,0.705556,0.627047,0.627768
0.622222,0.711111,0.619206,0.619925
0.622222,0.716667,0.611433,0.612146
0.622222,0.722222,0.603742,0.604434
0.622222,0.727778,0.596121,0.596792
0.622222,0.733333,0.588578,0.589222
0.622222,0.738889,0.581125,0.581727
0.622222,0.744444,0.573754,0.574312
0.622222,0.75,0.56647,0.566979
0.622222,0.755556,0.559283,0.55973
0.622222,0.761111,0.552178,0.552569
0.622222,0.766667,0.545168,0.545499
0.622222,0.772222,0.538261,0.538524
0.622222,0.777778,0.531444,0.531646
0.622222,0.783333,0.524726,0.524869
0.622222,0.788889,0.518103,0.518195
0.622222,0.794444,0.511566,0.511629
0.622222,0.8,0.505124,0.505172
0.622222,0.805556,0.498802,0.49883
0.622222,0.811111,0.492586,0.492604
0.622222,0.816667,0.486501,0.486498
0.622222,0.822222,0.480542,0.480516
0.622222,0.827778,0.474705,0.474661
0.622222,0.833333,0.46899,0.468936
0.622222,0.838889,0.463416,0.463345
0.622222,0.844444,0.457977,0.457892
0.622222,0.85,0.452676,0.452579
0.622222,0.855556,0.447538,0.447409
0.622222,0.861111,0.44255,0.442388
0.622222,0.866667,0.437702,0.437518
0.622222,0.872222,0.433011,0.432802
0.622222,0.877778,0.428461,0.428245
0.622222,0.883333,0.424063,0.42385
0.622222,0.888889,0.41984,0.41962
0.622222,0.894444,0.415795,0.41556
0.622222,0.9,0.411907,0.411672
0.622222,0.905556,0.408183,0.407961
0.622222,0.911111,0.40464,0.40443
0.622222,0.916667,0.401284,0.401083
0.622222,0.922222,0.398102,0.397924
0.622222,0.927778,0.395106,0.394957
0.622222,0.933333,0.39231,0.392185
0.622222,0.938889,0.389707,0.389612
0.622222,0.944444,0.387317,0.387242
0.622222,0.95,0.385129,0.385079
0.622222,0.955556,0.383178,0.383126
0.622222,0.961111,0.38143,0.381389
0.622222,0.966667,0.379914,0.37987
0.622222,0.972222,0.378623,0.378574
0.622222,0.977778,0.377536,0.377504
0.622222,0.983333,0.376686,0.376665
0.622222,0.988889,0.376078,0.376061
0.622222,0.994444,0.375702,0.375695
0.622222,1,0.375572,0.375572
0.627778,0.5,0.929803,0.929609
0.627778,0.505556,0.921436,0.92126
0.627778,0.511111,0.913042,0.912883
0.627778,0.516667,0.904624,0.904479
0.627778,0.522222,0.896178,0.896051
0.627778,0.527778,0.887715,0.8876
0.627778,0.533333,0.879226,0.879129
0.627778,0.538889,0.87072,0.870639
0.627778,0.544444,0.862198,0.862134
0.627778,0.55,0.853653,0.853615
0.627778,0.555556,0.845099,0.845085
0.627778,0.561111,0.83653,0.836545
0.627778,0.566667,0.827948,0.827999
0.627778,0.572222,0.819367,0.819448
0.627778,0.577778,0.810775,0.810895
0.627778,0.583333,0.802189,0.802342
0.627778,0.588889,0.793607,0.793792
0.627778,0.594444,0.785026,0.785247
0.627778,0.6,0.776459,0.776709
0.627778,0.605556,0.767902,0.768181
0.627778,0.611111,0.759351,0.759665
0.627778,0.616667,0.750824,0.751164
0.627778,0.622222,0.742303,0.742681
0.627778,0.627778,0.733806,0.734218
0.627778,0.633333,0.725338,0.725777
0.627778,0.638889,0.716888,0.717361
0.627778,0.644444,0.708472,0.708973
0.627778,0.65,0.700088,0.700615
0.627778,0.655556,0.691735,0.69229
0.627778,0.661111,0.683427,0.684001
0.627778,0.666667,0.675151,0.675751
0.627778,0.672222,0.666917,0.667541
0.627778,0.677778,0.658728,0.659376
0.627778,0.683333,0.65058,0.651257
0.627778,0.688889,0.642486,0.643188
0.627778,0.694444,0.634452,0.635171
0.627778,0.7,0.626472,0.627209
0.627778,0.705556,0.618564,0.619305
0.627778,0.711111,0.610721,0.611462
0.627778,0.716667,0.602943,0.603683
0.627778,0.722222,0.595245,0.595971
0.627778,0.727778,0.587623,0.588328
0.627778,0.733333,0.580082,0.580758
0.627778,0.738889,0.572633,0.573264
0.627778,0.744444,0.565263,0.565849
0.627778,0.75,0.557979,0.558515
0.627778,0.755556,0.550787,0.551266
0.627778,0.761111,0.543681,0.544106
0.627778,0.766667,0.536672,0.537036
0.627778,0.772222,0.529766,0.530061
0.627778,0.777778,0.522949,0.523183
0.627778,0.783333,0.516227,0.516405
0.627778,0.788889,0.509604,0.509732
0.627778,0.794444,0.503063,0.503165
0.627778,0.8,0.496627,0.496709
0.627778,0.805556,0.4903,0.490366
0.627778,0.811111,0.484086,0.48414
0.627778,0.816667,0.477992,0.478035
0.627778,0.822222,0.472037,0.472053
0.627778,0.827778,0.4662,0.466198
0.627778,0.833333,0.46049,0.460473
0.627778,0.838889,0.454917,0.454882
0.627778,0.844444,0.449473,0.449428
0.627778,0.85,0.444178,0.444115
0.627778,0.855556,0.439047,0.438946
0.627778,0.861111,0.43406,0.433925
0.627778,0.866667,0.429215,0.429055
0.627778,0.872222,0.424513,0.424339
0.627778,0.877778,0.419971,0.419782
0.627778,0.883333,0.415579,0.415387
0.627778,0.888889,0.41136,0.411157
0.627778,0.894444,0.407313,0.407096
0.627778,0.9,0.403426,0.403209
0.627778,0.905556,0.399706,0.399498
0.627778,0.911111,0.396177,0.395967
0.627778,0.916667,0.392817,0.39262
0.627778,0.922222,0.389631,0.389461
0.627778,0.927778,0.386646,0.386493
0.627778,0.933333,0.383858,0.383721
0.627778,0.938889,0.381253,0.381148
0.627778,0.944444,0.378844,0.378778
0.627778,0.95,0.376676,0.376615
0.627778,0.955556,0.374706,0.374663
0.627778,0.961111,0.372964,0.372925
0.627778,0.966667,0.371438,0.371406
0.627778,0.972222,0.37015,0.37011
0.627778,0.977778,0.369084,0.36904
0.627778,0.983333,0.368219,0.368201
0.627778,0.988889,0.367604,0.367597
0.627778,0.994444,0.367245,0.367232
0.627778,1,0.367109,0.367109
0.633333,0.5,0.921327,0.921168
0.633333,0.505556,0.91296,0.912819
0.633333,0.511111,0.904567,0.904442
0.633333,0.516667,0.896149,0.896038
0.633333,0.522222,0.887706,0.88761
0.633333,0.527778,0.879242,0.879159
0.633333,0.533333,0.870755,0.870688
0.633333,0.538889,0.862247,0.862198
0.633333,0.544444,0.853723,0.853693
0.633333,0.55,0.845177,0.845174
0.633333,0.555556,0.836621,0.836644
0.633333,0.561111,0.82805,0.828104
0.633333,0.566667,0.819472,0.819558
0.633333,0.572222,0.81089,0.811007
0.633333,0.577778,0.802302,0.802454
0.633333,0.583333,0.793717,0.793901
0.633333,0.588889,0.785136,0.785351
0.633333,0.594444,0.776557,0.776806
0.633333,0.6,0.767992,0.768268
0.633333,0.605556,0.759431,0.75974
0.633333,0.611111,0.750884,0.751224
0.633333,0.616667,0.742353,0.742724
0.633333,0.622222,0.733834,0.73424
0.633333,0.627778,0.725338,0.725777
0.633333,0.633333,0.716868,0.717336
0.633333,0.638889,0.708416,0.70892
0.633333,0.644444,0.700003,0.700532
0.633333,0.65,0.691623,0.692174
0.633333,0.655556,0.683273,0.683849
0.633333,0.661111,0.674965,0.67556
0.633333,0.666667,0.666688,0.66731
0.633333,0.672222,0.658451,0.6591
0.633333,0.677778,0.650263,0.650935
0.633333,0.683333,0.642116,0.642816
0.633333,0.688889,0.634028,0.634747
0.633333,0.694444,0.625997,0.62673
0.633333,0.7,0.618019,0.618768
0.633333,0.705556,0.610106,0.610864
0.633333,0.711111,0.602259,0.603021
0.633333,0.716667,0.594477,0.595242
0.633333,0.722222,0.586779,0.58753
0.633333,0.727778,0.579159,0.579887
0.633333,0.733333,0.571619,0.572317
0.633333,0.738889,0.564168,0.564823
0.633333,0.744444,0.556796,0.557408
0.633333,0.75,0.549511,0.550074
0.633333,0.755556,0.542319,0.542825
0.633333,0.761111,0.535215,0.535665
0.633333,0.766667,0.528205,0.528595
0.633333,0.772222,0.521296,0.52162
0.633333,0.777778,0.514475,0.514742
0.633333,0.783333,0.507754,0.507964
0.633333,0.788889,0.501128,0.501291
0.633333,0.794444,0.494593,0.494724
0.633333,0.8,0.488151,0.488268
0.633333,0.805556,0.481824,0.481925
0.633333,0.811111,0.475604,0.475699
0.633333,0.816667,0.469516,0.469594
0.633333,0.822222,0.463559,0.463612
0.633333,0.827778,0.457723,0.457757
0.633333,0.833333,0.452013,0.452032
0.633333,0.838889,0.446437,0.446441
0.633333,0.844444,0.441003,0.440987
0.633333,0.85,0.435713,0.435674
0.633333,0.855556,0.430581,0.430505
0.633333,0.861111,0.425595,0.425484
0.633333,0.866667,0.420745,0.420614
0.633333,0.872222,0.416054,0.415898
0.633333,0.877778,0.411511,0.411341
0.633333,0.883333,0.407119,0.406946
0.633333,0.888889,0.402901,0.402716
0.633333,0.894444,0.398859,0.398656
0.633333,0.9,0.394976,0.394768
0.633333,0.905556,0.391264,0.391057
0.633333,0.911111,0.387726,0.387526
0.633333,0.916667,0.38437,0.384179
0.633333,0.922222,0.381196,0.38102
0.633333,0.927778,0.378216,0.378052
0.633333,0.933333,0.375421,0.37528
0.633333,0.938889,0.372815,0.372707
0.633333,0.944444,0.370421,0.370337
0.633333,0.95,0.368235,0.368174
0.633333,0.955556,0.366272,0.366222
0.633333,0.961111,0.364508,0.364484
0.633333,0.966667,0.362999,0.362965
0.633333,0.972222,0.36171,0.361669
0.633333,0.977778,0.360629,0.3606
0.633333,0.983333,0.359784,0.359761
0.633333,0.988889,0.35917,0.359156
0.633333,0.994444,0.358793,0.358791
0.633333,1,0.358668,0.358668
0.638889,0.5,0.912878,0.912752
0.638889,0.505556,0.904514,0.904404
0.638889,0.511111,0.896119,0.896026
0.638889,0.516667,0.887701,0.887623
0.638889,0.522222,0.879257,0.879194
0.638889,0.527778,0.87079,0.870743
0.638889,0.533333,0.862302,0.862272
0.638889,0.538889,0.853793,0.853782
0.638889,0.544444,0.845265,0.845277
0.638889,0.55,0.836721,0.836758
0.638889,0.555556,0.828162,0.828228
0.638889,0.561111,0.819593,0.819689
0.638889,0.566667,0.811014,0.811142
0.638889,0.572222,0.802433,0.802591
0.638889,0.577778,0.793848,0.794038
0.638889,0.583333,0.785266,0.785485
0.638889,0.588889,0.776687,0.776935
0.638889,0.594444,0.768113,0.76839
0.638889,0.6,0.759545,0.759852
0.638889,0.605556,0.750984,0.751324
0.638889,0.611111,0.742436,0.742808
0.638889,0.616667,0.733901,0.734308
0.638889,0.622222,0.725382,0.725824
0.638889,0.627778,0.716888,0.717361
0.638889,0.633333,0.708416,0.70892
0.638889,0.638889,0.699973,0.700504
0.638889,0.644444,0.691563,0.692116
0.638889,0.65,0.683184,0.683758
0.638889,0.655556,0.67483,0.675434
0.638889,0.661111,0.666519,0.667145
0.638889,0.666667,0.658242,0.658894
0.638889,0.672222,0.650008,0.650685
0.638889,0.677778,0.641824,0.642519
0.638889,0.683333,0.633682,0.6344
0.638889,0.688889,0.625595,0.626331
0.638889,0.694444,0.617561,0.618314
0.638889,0.7,0.609581,0.610352
0.638889,0.705556,0.601667,0.602448
0.638889,0.711111,0.593821,0.594605
0.638889,0.716667,0.586041,0.586826
0.638889,0.722222,0.57834,0.579114
0.638889,0.727778,0.570718,0.571471
0.638889,0.733333,0.563173,0.563901
0.638889,0.738889,0.555722,0.556407
0.638889,0.744444,0.548353,0.548992
0.638889,0.75,0.541071,0.541658
0.638889,0.755556,0.533878,0.53441
0.638889,0.761111,0.526771,0.527249
0.638889,0.766667,0.519757,0.520179
0.638889,0.772222,0.512846,0.513204
0.638889,0.777778,0.50603,0.506326
0.638889,0.783333,0.499306,0.499548
0.638889,0.788889,0.492681,0.492875
0.638889,0.794444,0.486136,0.486308
0.638889,0.8,0.479698,0.479852
0.638889,0.805556,0.473365,0.473509
0.638889,0.811111,0.467154,0.467284
0.638889,0.816667,0.46106,0.461178
0.638889,0.822222,0.455099,0.455196
0.638889,0.827778,0.449261,0.449341
0.638889,0.833333,0.443553,0.443616
0.638889,0.838889,0.437988,0.438025
0.638889,0.844444,0.432555,0.432571
0.638889,0.85,0.427264,0.427258
0.638889,0.855556,0.422131,0.422089
0.638889,0.861111,0.417144,0.417068
0.638889,0.866667,0.412306,0.412198
0.638889,0.872222,0.407611,0.407482
0.638889,0.877778,0.403066,0.402925
0.638889,0.883333,0.398676,0.39853
0.638889,0.888889,0.394463,0.3943
0.638889,0.894444,0.390426,0.39024
0.638889,0.9,0.386547,0.386352
0.638889,0.905556,0.38283,0.382641
0.638889,0.911111,0.3793,0.37911
0.638889,0.916667,0.37595,0.375763
0.638889,0.922222,0.372778,0.372604
0.638889,0.927778,0.369798,0.369637
0.638889,0.933333,0.367011,0.366864
0.638889,0.938889,0.36441,0.364291
0.638889,0.944444,0.362008,0.361921
0.638889,0.95,0.35983,0.359758
0.638889,0.955556,0.357851,0.357806
0.638889,0.961111,0.356103,0.356068
0.638889,0.966667,0.354568,0.35455
0.638889,0.972222,0.353285,0.353253
0.638889,0.977778,0.35222,0.352184
0.638889,0.983333,0.351362,0.351345
0.638889,0.988889,0.350751,0.35074
0.638889,0.994444,0.350385,0.350375
0.638889,1,0.350252,0.350252
0.644444,0.5,0.904465,0.904364
0.644444,0.505556,0.896103,0.896016
0.644444,0.511111,0.887707,0.887638
0.644444,0.516667,0.879288,0.879234
0.644444,0.522222,0.870844,0.870806
0.644444,0.527778,0.862371,0.862355
0.644444,0.533333,0.853884,0.853884
0.644444,0.538889,0.845367,0.845394
0.644444,0.544444,0.836838,0.836889
0.644444,0.55,0.828293,0.82837
0.644444,0.555556,0.81973,0.81984
0.644444,0.561111,0.811165,0.8113
0.644444,0.566667,0.802588,0.802754
0.644444,0.572222,0.794009,0.794203
0.644444,0.577778,0.785431,0.78565
0.644444,0.583333,0.776848,0.777097
0.644444,0.588889,0.768272,0.768547
0.644444,0.594444,0.759695,0.760002
0.644444,0.6,0.751126,0.751464
0.644444,0.605556,0.742565,0.742936
0.644444,0.611111,0.734017,0.73442
0.644444,0.616667,0.725481,0.72592
0.644444,0.622222,0.716967,0.717436
0.644444,0.627778,0.708472,0.708973
0.644444,0.633333,0.700003,0.700532
0.644444,0.638889,0.691563,0.692116
0.644444,0.644444,0.68315,0.683728
0.644444,0.65,0.674768,0.67537
0.644444,0.655556,0.666418,0.667046
0.644444,0.661111,0.658108,0.658757
0.644444,0.666667,0.649835,0.650506
0.644444,0.672222,0.641601,0.642297
0.644444,0.677778,0.633417,0.634131
0.644444,0.683333,0.625275,0.626012
0.644444,0.688889,0.61719,0.617943
0.644444,0.694444,0.609159,0.609926
0.644444,0.7,0.601183,0.601964
0.644444,0.705556,0.593269,0.59406
0.644444,0.711111,0.585418,0.586217
0.644444,0.716667,0.577634,0.578438
0.644444,0.722222,0.56993,0.570726
0.644444,0.727778,0.562308,0.563083
0.644444,0.733333,0.554767,0.555513
0.644444,0.738889,0.547316,0.548019
0.644444,0.744444,0.539944,0.540604
0.644444,0.75,0.532657,0.53327
0.644444,0.755556,0.525461,0.526022
0.644444,0.761111,0.518358,0.518861
0.644444,0.766667,0.511348,0.511791
0.644444,0.772222,0.504439,0.504816
0.644444,0.777778,0.497617,0.497938
0.644444,0.783333,0.490888,0.49116
0.644444,0.788889,0.484255,0.484487
0.644444,0.794444,0.477719,0.47792
0.644444,0.8,0.471279,0.471464
0.644444,0.805556,0.464952,0.465121
0.644444,0.811111,0.45873,0.458896
0.644444,0.816667,0.452632,0.45279
0.644444,0.822222,0.44667,0.446808
0.644444,0.827778,0.440837,0.440953
0.644444,0.833333,0.435137,0.435228
0.644444,0.838889,0.429568,0.429637
0.644444,0.844444,0.424135,0.424183
0.644444,0.85,0.418847,0.41887
0.644444,0.855556,0.413716,0.413701
0.644444,0.861111,0.408737,0.40868
0.644444,0.866667,0.40389,0.40381
0.644444,0.872222,0.399196,0.399094
0.644444,0.877778,0.394652,0.394537
0.644444,0.883333,0.390269,0.390142
0.644444,0.888889,0.386058,0.385912
0.644444,0.894444,0.38202,0.381852
0.644444,0.9,0.37814,0.377964
0.644444,0.905556,0.374435,0.374253
0.644444,0.911111,0.370904,0.370722
0.644444,0.916667,0.367551,0.367375
0.644444,0.922222,0.364384,0.364216
0.644444,0.927778,0.361416,0.361249
0.644444,0.933333,0.358629,0.358476
0.644444,0.938889,0.356025,0.355903
0.644444,0.944444,0.353628,0.353533
0.644444,0.95,0.351448,0.35137
0.644444,0.955556,0.34948,0.349418
0.644444,0.961111,0.347704,0.34768
0.644444,0.966667,0.346186,0.346162
0.644444,0.972222,0.344891,0.344865
0.644444,0.977778,0.343822,0.343796
0.644444,0.983333,0.342975,0.342957
0.644444,0.988889,0.342364,0.342352
0.644444,0.994444,0.342,0.341987
0.644444,1,0.341864,0.341864
0.65,0.5,0.896092,0.896006
0.65,0.505556,0.88773,0.887658
0.65,0.511111,0.879329,0.879281
0.65,0.516667,0.870908,0.870877
0.65,0.522222,0.862459,0.862448
0.65,0.527778,0.853982,0.853997
0.65,0.533333,0.845492,0.845526
0.65,0.538889,0.836972,0.837037
0.65,0.544444,0.828441,0.828531
0.65,0.55,0.819897,0.820012
0.65,0.555556,0.811333,0.811482
0.65,0.561111,0.802772,0.802943
0.65,0.566667,0.794194,0.794396
0.65,0.572222,0.785619,0.785846
0.65,0.577778,0.777042,0.777293
0.65,0.583333,0.768458,0.76874
0.65,0.588889,0.759884,0.760189
0.65,0.594444,0.751307,0.751644
0.65,0.6,0.742736,0.743106
0.65,0.605556,0.734179,0.734578
0.65,0.611111,0.725626,0.726063
0.65,0.616667,0.717095,0.717562
0.65,0.622222,0.708581,0.709079
0.65,0.627778,0.700088,0.700615
0.65,0.633333,0.691623,0.692174
0.65,0.638889,0.683184,0.683758
0.65,0.644444,0.674768,0.67537
0.65,0.65,0.666388,0.667012
0.65,0.655556,0.658039,0.658688
0.65,0.661111,0.649728,0.650399
0.65,0.666667,0.641454,0.642148
0.65,0.672222,0.633221,0.633939
0.65,0.677778,0.625041,0.625773
0.65,0.683333,0.616905,0.617654
0.65,0.688889,0.608821,0.609585
0.65,0.694444,0.600792,0.601568
0.65,0.7,0.592812,0.593606
0.65,0.705556,0.584896,0.585702
0.65,0.711111,0.577044,0.577859
0.65,0.716667,0.569263,0.57008
0.65,0.722222,0.561561,0.562368
0.65,0.727778,0.55394,0.554726
0.65,0.733333,0.546393,0.547156
0.65,0.738889,0.538936,0.539661
0.65,0.744444,0.531562,0.532246
0.65,0.75,0.524276,0.524912
0.65,0.755556,0.517087,0.517664
0.65,0.761111,0.509984,0.510503
0.65,0.766667,0.502972,0.503433
0.65,0.772222,0.496055,0.496458
0.65,0.777778,0.489232,0.48958
0.65,0.783333,0.482498,0.482803
0.65,0.788889,0.475873,0.476129
0.65,0.794444,0.46933,0.469562
0.65,0.8,0.462891,0.463106
0.65,0.805556,0.456555,0.456764
0.65,0.811111,0.450337,0.450538
0.65,0.816667,0.444239,0.444432
0.65,0.822222,0.438278,0.43845
0.65,0.827778,0.432445,0.432595
0.65,0.833333,0.42674,0.42687
0.65,0.838889,0.421179,0.421279
0.65,0.844444,0.415752,0.415826
0.65,0.85,0.410466,0.410512
0.65,0.855556,0.405333,0.405343
0.65,0.861111,0.400346,0.400322
0.65,0.866667,0.395508,0.395452
0.65,0.872222,0.390817,0.390736
0.65,0.877778,0.386276,0.386179
0.65,0.883333,0.381888,0.381784
0.65,0.888889,0.377678,0.377554
0.65,0.894444,0.373646,0.373494
0.65,0.9,0.369778,0.369606
0.65,0.905556,0.366065,0.365895
0.65,0.911111,0.362531,0.362364
0.65,0.916667,0.359186,0.359017
0.65,0.922222,0.356031,0.355858
0.65,0.927778,0.353061,0.352891
0.65,0.933333,0.350272,0.350119
0.65,0.938889,0.347672,0.347546
0.65,0.944444,0.345284,0.345176
0.65,0.95,0.343107,0.343012
0.65,0.955556,0.341122,0.34106
0.65,0.961111,0.339362,0.339323
0.65,0.966667,0.337823,0.337804
0.65,0.972222,0.336537,0.336508
0.65,0.977778,0.335455,0.335438
0.65,0.983333,0.334613,0.334599
0.65,0.988889,0.334016,0.333995
0.65,0.994444,0.333639,0.333629
0.65,1,0.333506,0.333506
0.655556,0.5,0.887751,0.887682
0.655556,0.505556,0.879387,0.879333
0.655556,0.511111,0.870985,0.870956
0.655556,0.516667,0.862561,0.862552
0.655556,0.522222,0.854107,0.854123
0.655556,0.527778,0.845626,0.845673
0.655556,0.533333,0.837131,0.837201
0.655556,0.538889,0.828607,0.828712
0.655556,0.544444,0.820076,0.820207
